date,time,SUV Intensity [MED/Hr],UV Index,Daily total [MED],Since Last [MED]
04/10/2021,23:59:51,-0.001,0.0,3.483,3.483
05/10/2021,00:00:52,0.000,0.0,0.0,-3.483
05/10/2021,00:01:51,0.000,0.0,0.0,0.0
05/10/2021,00:02:52,0.000,0.0,0.0,0.0
05/10/2021,00:03:51,0.000,0.0,0.0,0.0
05/10/2021,00:04:51,0.001,0.0,0.0,0.0
05/10/2021,00:05:52,0.000,0.0,0.0,0.0
05/10/2021,00:06:53,0.000,0.0,0.0,0.0
05/10/2021,00:07:51,-0.000,0.0,0.0,0.0
05/10/2021,00:08:52,-0.000,0.0,0.0,0.0
05/10/2021,00:10:00,-0.001,0.0,0.0,0.0
05/10/2021,00:10:51,0.000,0.0,0.0,0.0
05/10/2021,00:11:52,-0.001,0.0,0.0,0.0
05/10/2021,00:12:52,-0.000,0.0,0.0,0.0
05/10/2021,00:13:53,0.000,0.0,0.0,0.0
05/10/2021,00:14:52,0.000,0.0,0.0,0.0
05/10/2021,00:15:52,-0.000,0.0,0.0,0.0
05/10/2021,00:16:51,-0.001,0.0,0.0,0.0
05/10/2021,00:17:52,0.001,0.0,0.0,0.0
05/10/2021,00:18:52,-0.000,0.0,0.0,0.0
05/10/2021,00:19:52,-0.000,0.0,0.0,0.0
05/10/2021,00:21:00,0.000,0.0,0.0,0.0
05/10/2021,00:21:51,0.000,0.0,0.0,0.0
05/10/2021,00:22:52,0.000,0.0,0.0,0.0
05/10/2021,00:23:52,-0.000,0.0,0.0,0.0
05/10/2021,00:24:53,0.001,0.0,0.0,0.0
05/10/2021,00:25:52,-0.001,0.0,0.0,0.0
05/10/2021,00:26:52,-0.000,0.0,0.0,0.0
05/10/2021,00:27:51,0.001,0.0,0.0,0.0
05/10/2021,00:28:51,0.000,0.0,0.0,0.0
05/10/2021,00:29:52,-0.000,0.0,0.0,0.0
05/10/2021,00:31:00,0.000,0.0,0.0,0.0
05/10/2021,00:31:52,0.000,0.0,0.0,0.0
05/10/2021,00:32:52,0.000,0.0,0.0,0.0
05/10/2021,00:34:00,0.001,0.0,0.0,0.0
05/10/2021,00:34:52,0.000,0.0,0.0,0.0
05/10/2021,00:35:52,0.001,0.0,0.0,0.0
05/10/2021,00:37:00,0.000,0.0,0.0,0.0
05/10/2021,00:37:51,0.000,0.0,0.0,0.0
05/10/2021,00:38:50,-0.000,0.0,0.0,0.0
05/10/2021,00:39:52,0.000,0.0,0.0,0.0
05/10/2021,00:40:52,0.000,0.0,0.0,0.0
05/10/2021,00:41:52,0.001,0.0,0.0,0.0
05/10/2021,00:42:52,0.001,0.0,0.0,0.0
05/10/2021,00:43:52,0.001,0.0,0.0,0.0
05/10/2021,00:44:52,0.000,0.0,0.0,0.0
05/10/2021,00:45:52,0.000,0.0,0.0,0.0
05/10/2021,00:46:52,0.001,0.0,0.0,0.0
05/10/2021,00:47:52,0.001,0.0,0.0,0.0
05/10/2021,00:48:51,-0.001,0.0,0.0,0.0
05/10/2021,00:49:52,-0.000,0.0,0.0,0.0
05/10/2021,00:50:52,0.000,0.0,0.0,0.0
05/10/2021,00:51:53,0.000,0.0,0.0,0.0
05/10/2021,00:52:52,-0.000,0.0,0.0,0.0
05/10/2021,00:53:52,0.000,0.0,0.0,0.0
05/10/2021,00:54:52,-0.000,0.0,0.0,0.0
05/10/2021,00:55:52,-0.000,0.0,0.0,0.0
05/10/2021,00:56:52,0.000,0.0,0.0,0.0
05/10/2021,00:58:00,-0.000,0.0,0.0,0.0
05/10/2021,00:58:52,0.000,0.0,0.0,0.0
05/10/2021,00:59:52,-0.000,0.0,0.0,0.0
05/10/2021,01:00:51,-0.000,0.0,0.0,0.0
05/10/2021,01:01:51,-0.001,0.0,0.0,0.0
05/10/2021,01:02:52,0.001,0.0,0.0,0.0
05/10/2021,01:03:52,0.000,0.0,0.0,0.0
05/10/2021,01:04:52,-0.000,0.0,0.0,0.0
05/10/2021,01:05:52,-0.001,0.0,0.0,0.0
05/10/2021,01:06:52,0.000,0.0,0.0,0.0
05/10/2021,01:08:00,0.000,0.0,0.0,0.0
05/10/2021,01:08:52,-0.000,0.0,0.0,0.0
05/10/2021,01:10:00,0.000,0.0,0.0,0.0
05/10/2021,01:11:00,0.001,0.0,0.0,0.0
05/10/2021,01:11:51,0.001,0.0,0.0,0.0
05/10/2021,01:12:53,-0.000,0.0,0.0,0.0
05/10/2021,01:14:00,-0.001,0.0,0.0,0.0
05/10/2021,01:14:52,0.001,0.0,0.0,0.0
05/10/2021,01:15:52,0.000,0.0,0.0,0.0
05/10/2021,01:16:52,-0.000,0.0,0.0,0.0
05/10/2021,01:17:52,0.000,0.0,0.0,0.0
05/10/2021,01:18:52,0.000,0.0,0.0,0.0
05/10/2021,01:19:52,0.000,0.0,0.0,0.0
05/10/2021,01:20:52,0.000,0.0,0.0,0.0
05/10/2021,01:21:51,-0.000,0.0,0.0,0.0
05/10/2021,01:22:52,0.000,0.0,0.0,0.0
05/10/2021,01:23:52,0.000,0.0,0.0,0.0
05/10/2021,01:24:52,-0.001,0.0,0.0,0.0
05/10/2021,01:25:52,-0.001,0.0,0.0,0.0
05/10/2021,01:26:52,0.001,0.0,0.0,0.0
05/10/2021,01:27:52,0.000,0.0,0.0,0.0
05/10/2021,01:28:52,0.000,0.0,0.0,0.0
05/10/2021,01:29:52,0.000,0.0,0.0,0.0
05/10/2021,01:30:52,0.000,0.0,0.0,0.0
05/10/2021,01:31:51,0.000,0.0,0.0,0.0
05/10/2021,01:32:51,-0.000,0.0,0.0,0.0
05/10/2021,01:33:52,0.000,0.0,0.0,0.0
05/10/2021,01:34:53,0.001,0.0,0.0,0.0
05/10/2021,01:35:52,0.000,0.0,0.0,0.0
05/10/2021,01:36:53,0.000,0.0,0.0,0.0
05/10/2021,01:38:53,0.000,0.0,0.0,0.0
05/10/2021,01:39:52,0.000,0.0,0.0,0.0
05/10/2021,01:40:51,-0.001,0.0,0.0,0.0
05/10/2021,01:42:00,0.002,0.0,0.0,0.0
05/10/2021,01:42:52,0.000,0.0,0.0,0.0
05/10/2021,01:43:52,0.000,0.0,0.0,0.0
05/10/2021,01:45:00,-0.000,0.0,0.0,0.0
05/10/2021,01:45:52,0.000,0.0,0.0,0.0
05/10/2021,01:46:52,-0.001,0.0,0.0,0.0
05/10/2021,01:48:01,0.000,0.0,0.0,0.0
05/10/2021,01:48:52,0.001,0.0,0.0,0.0
05/10/2021,01:49:52,0.002,0.0,0.0,0.0
05/10/2021,01:50:52,0.001,0.0,0.0,0.0
05/10/2021,01:51:53,0.000,0.0,0.0,0.0
05/10/2021,01:52:52,0.000,0.0,0.0,0.0
05/10/2021,01:53:52,0.000,0.0,0.0,0.0
05/10/2021,01:54:51,0.000,0.0,0.0,0.0
05/10/2021,01:55:52,0.000,0.0,0.0,0.0
05/10/2021,01:56:52,0.000,0.0,0.0,0.0
05/10/2021,01:57:52,0.001,0.0,0.0,0.0
05/10/2021,01:58:52,0.000,0.0,0.0,0.0
05/10/2021,01:59:52,-0.000,0.0,0.0,0.0
05/10/2021,02:01:00,0.000,0.0,0.0,0.0
05/10/2021,02:02:00,0.000,0.0,0.0,0.0
05/10/2021,02:02:52,-0.000,0.0,0.0,0.0
05/10/2021,02:03:52,0.000,0.0,0.0,0.0
05/10/2021,02:04:52,0.000,0.0,0.0,0.0
05/10/2021,02:05:52,0.001,0.0,0.0,0.0
05/10/2021,02:06:52,0.000,0.0,0.0,0.0
05/10/2021,02:07:52,0.001,0.0,0.0,0.0
05/10/2021,02:09:00,0.001,0.0,0.0,0.0
05/10/2021,02:09:52,0.000,0.0,0.0,0.0
05/10/2021,02:10:52,-0.000,0.0,0.0,0.0
05/10/2021,02:11:53,0.001,0.0,0.0,0.0
05/10/2021,02:13:01,0.001,0.0,0.0,0.0
05/10/2021,02:13:52,0.001,0.0,0.0,0.0
05/10/2021,02:14:52,0.000,0.0,0.0,0.0
05/10/2021,02:15:51,0.001,0.0,0.0,0.0
05/10/2021,02:16:52,0.001,0.0,0.0,0.0
05/10/2021,02:17:52,0.001,0.0,0.0,0.0
05/10/2021,02:19:00,0.001,0.0,0.0,0.0
05/10/2021,02:19:52,0.001,0.0,0.0,0.0
05/10/2021,02:20:52,0.000,0.0,0.0,0.0
05/10/2021,02:21:52,0.001,0.0,0.0,0.0
05/10/2021,02:23:00,0.000,0.0,0.0,0.0
05/10/2021,02:23:53,0.001,0.0,0.0,0.0
05/10/2021,02:24:51,0.000,0.0,0.0,0.0
05/10/2021,02:25:52,0.001,0.0,0.0,0.0
05/10/2021,02:26:52,0.000,0.0,0.0,0.0
05/10/2021,02:27:52,0.001,0.0,0.0,0.0
05/10/2021,02:28:52,0.001,0.0,0.0,0.0
05/10/2021,02:29:52,0.001,0.0,0.0,0.0
05/10/2021,02:30:52,-0.000,0.0,0.0,0.0
05/10/2021,02:31:52,0.001,0.0,0.0,0.0
05/10/2021,02:32:52,0.001,0.0,0.0,0.0
05/10/2021,02:33:52,0.000,0.0,0.0,0.0
05/10/2021,02:34:51,0.000,0.0,0.0,0.0
05/10/2021,02:35:44,0.000,0.0,0.0,0.0
05/10/2021,02:36:53,0.001,0.0,0.0,0.0
05/10/2021,02:37:52,0.001,0.0,0.0,0.0
05/10/2021,02:38:52,0.001,0.0,0.0,0.0
05/10/2021,02:39:52,-0.000,0.0,0.0,0.0
05/10/2021,02:40:52,0.001,0.0,0.0,0.0
05/10/2021,02:41:52,0.001,0.0,0.0,0.0
05/10/2021,02:42:52,0.001,0.0,0.0,0.0
05/10/2021,02:43:52,0.001,0.0,0.0,0.0
05/10/2021,02:44:52,0.001,0.0,0.0,0.0
05/10/2021,02:46:00,0.000,0.0,0.0,0.0
05/10/2021,02:46:52,0.000,0.0,0.0,0.0
05/10/2021,02:47:53,-0.001,0.0,0.0,0.0
05/10/2021,02:49:00,0.001,0.0,0.0,0.0
05/10/2021,02:49:52,0.002,0.0,0.0,0.0
05/10/2021,02:50:52,-0.000,0.0,0.0,0.0
05/10/2021,02:51:52,0.001,0.0,0.0,0.0
05/10/2021,02:53:00,0.001,0.0,0.0,0.0
05/10/2021,02:53:52,0.001,0.0,0.0,0.0
05/10/2021,02:54:52,0.001,0.0,0.0,0.0
05/10/2021,02:55:52,-0.000,0.0,0.0,0.0
05/10/2021,02:56:52,0.001,0.0,0.0,0.0
05/10/2021,02:57:52,0.001,0.0,0.0,0.0
05/10/2021,02:58:52,0.000,0.0,0.0,0.0
05/10/2021,02:59:52,0.001,0.0,0.0,0.0
05/10/2021,03:01:44,0.000,0.0,0.0,0.0
05/10/2021,03:02:53,0.001,0.0,0.0,0.0
05/10/2021,03:03:51,0.001,0.0,0.0,0.0
05/10/2021,03:04:52,0.000,0.0,0.0,0.0
05/10/2021,03:05:52,0.001,0.0,0.0,0.0
05/10/2021,03:06:52,0.000,0.0,0.0,0.0
05/10/2021,03:07:52,0.001,0.0,0.0,0.0
05/10/2021,03:08:52,0.001,0.0,0.0,0.0
05/10/2021,03:09:52,0.001,0.0,0.0,0.0
05/10/2021,03:10:52,0.000,0.0,0.0,0.0
05/10/2021,03:11:52,0.001,0.0,0.0,0.0
05/10/2021,03:12:52,0.001,0.0,0.0,0.0
05/10/2021,03:13:52,0.000,0.0,0.0,0.0
05/10/2021,03:15:09,0.001,0.0,0.0,0.0
05/10/2021,03:16:53,0.001,0.0,0.0,0.0
05/10/2021,03:17:52,0.001,0.0,0.0,0.0
05/10/2021,03:18:52,0.001,0.0,0.0,0.0
05/10/2021,03:19:52,0.000,0.0,0.0,0.0
05/10/2021,03:20:52,0.001,0.0,0.0,0.0
05/10/2021,03:21:43,0.001,0.0,0.0,0.0
05/10/2021,03:22:53,0.000,0.0,0.0,0.0
05/10/2021,03:23:52,0.002,0.0,0.0,0.0
05/10/2021,03:24:52,0.002,0.0,0.0,0.0
05/10/2021,03:26:00,0.001,0.0,0.0,0.0
05/10/2021,03:26:52,0.001,0.0,0.0,0.0
05/10/2021,03:27:52,0.002,0.0,0.0,0.0
05/10/2021,03:29:00,0.001,0.0,0.0,0.0
05/10/2021,03:29:53,-0.000,0.0,0.0,0.0
05/10/2021,03:30:52,0.001,0.0,0.0,0.0
05/10/2021,03:31:52,0.001,0.0,0.0,0.0
05/10/2021,03:32:52,0.001,0.0,0.0,0.0
05/10/2021,03:33:52,0.001,0.0,0.0,0.0
05/10/2021,03:34:52,0.001,0.0,0.0,0.0
05/10/2021,03:35:52,0.001,0.0,0.0,0.0
05/10/2021,03:36:53,0.001,0.0,0.0,0.0
05/10/2021,03:37:52,0.001,0.0,0.0,0.0
05/10/2021,03:39:00,0.001,0.0,0.0,0.0
05/10/2021,03:40:00,0.001,0.0,0.0,0.0
05/10/2021,03:40:52,0.002,0.0,0.0,0.0
05/10/2021,03:41:52,0.001,0.0,0.0,0.0
05/10/2021,03:42:52,0.001,0.0,0.0,0.0
05/10/2021,03:43:53,0.002,0.0,0.0,0.0
05/10/2021,03:44:52,0.002,0.0,0.0,0.0
05/10/2021,03:46:53,0.001,0.0,0.0,0.0
05/10/2021,03:47:53,0.001,0.0,0.0,0.0
05/10/2021,03:48:52,0.001,0.0,0.0,0.0
05/10/2021,03:50:00,0.001,0.0,0.0,0.0
05/10/2021,03:50:52,0.001,0.0,0.0,0.0
05/10/2021,03:51:53,0.000,0.0,0.0,0.0
05/10/2021,03:52:52,0.001,0.0,0.0,0.0
05/10/2021,03:53:52,0.001,0.0,0.0,0.0
05/10/2021,03:54:52,0.000,0.0,0.0,0.0
05/10/2021,03:55:52,0.001,0.0,0.0,0.0
05/10/2021,03:56:53,0.000,0.0,0.0,0.0
05/10/2021,03:57:52,-0.000,0.0,0.0,0.0
05/10/2021,03:58:52,0.000,0.0,0.0,0.0
05/10/2021,04:00:00,0.001,0.0,0.0,0.0
05/10/2021,04:00:52,0.001,0.0,0.0,0.0
05/10/2021,04:01:52,0.001,0.0,0.0,0.0
05/10/2021,04:02:53,0.002,0.0,0.0,0.0
05/10/2021,04:03:52,0.001,0.0,0.0,0.0
05/10/2021,04:04:51,0.001,0.0,0.0,0.0
05/10/2021,04:06:01,0.002,0.0,0.0,0.0
05/10/2021,04:07:00,0.001,0.0,0.0,0.0
05/10/2021,04:07:52,0.002,0.0,0.0,0.0
05/10/2021,04:08:52,0.001,0.0,0.0,0.0
05/10/2021,04:09:52,0.001,0.0,0.0,0.0
05/10/2021,04:10:52,0.001,0.0,0.0,0.0
05/10/2021,04:11:52,0.000,0.0,0.0,0.0
05/10/2021,04:12:52,0.001,0.0,0.0,0.0
05/10/2021,04:13:52,0.001,0.0,0.0,0.0
05/10/2021,04:15:02,0.001,0.0,0.0,0.0
05/10/2021,04:15:53,0.001,0.0,0.0,0.0
05/10/2021,04:16:52,0.001,0.0,0.0,0.0
05/10/2021,04:17:52,0.001,0.0,0.0,0.0
05/10/2021,04:18:52,0.001,0.0,0.0,0.0
05/10/2021,04:19:52,0.001,0.0,0.0,0.0
05/10/2021,04:20:52,0.001,0.0,0.0,0.0
05/10/2021,04:21:53,0.002,0.0,0.0,0.0
05/10/2021,04:22:52,0.001,0.0,0.0,0.0
05/10/2021,04:24:01,0.001,0.0,0.0,0.0
05/10/2021,04:24:52,0.001,0.0,0.0,0.0
05/10/2021,04:25:52,0.001,0.0,0.0,0.0
05/10/2021,04:26:52,0.001,0.0,0.0,0.0
05/10/2021,04:27:52,0.001,0.0,0.0,0.0
05/10/2021,04:28:52,0.001,0.0,0.0,0.0
05/10/2021,04:29:52,0.001,0.0,0.0,0.0
05/10/2021,04:30:52,0.001,0.0,0.0,0.0
05/10/2021,04:31:52,0.001,0.0,0.0,0.0
05/10/2021,04:32:53,0.000,0.0,0.0,0.0
05/10/2021,04:33:52,0.001,0.0,0.0,0.0
05/10/2021,04:34:53,0.001,0.0,0.0,0.0
05/10/2021,04:35:52,0.002,0.0,0.0,0.0
05/10/2021,04:36:52,0.000,0.0,0.0,0.0
05/10/2021,04:37:52,0.001,0.0,0.0,0.0
05/10/2021,04:38:52,0.001,0.0,0.0,0.0
05/10/2021,04:40:00,0.001,0.0,0.0,0.0
