date,time,SUV Intensity [MED/Hr],UV Index,Daily total [MED],Since Last [MED]
27/09/2021,23:59:44,0.002,0.0,4.826,4.826
28/09/2021,00:00:44,-0.001,0.0,0.0,-4.826
28/09/2021,00:01:46,0.001,0.0,0.0,0.0
28/09/2021,00:02:45,0.000,0.0,0.0,0.0
28/09/2021,00:03:44,0.000,0.0,0.0,0.0
28/09/2021,00:04:44,0.000,0.0,0.0,0.0
28/09/2021,00:05:43,-0.000,0.0,0.0,0.0
28/09/2021,00:06:44,-0.000,0.0,0.0,0.0
28/09/2021,00:07:44,0.000,0.0,0.0,0.0
28/09/2021,00:08:44,0.001,0.0,0.0,0.0
28/09/2021,00:09:44,0.000,0.0,0.0,0.0
28/09/2021,00:10:44,0.000,0.0,0.0,0.0
28/09/2021,00:11:44,0.000,0.0,0.0,0.0
28/09/2021,00:12:44,0.001,0.0,0.0,0.0
28/09/2021,00:13:44,-0.001,0.0,0.0,0.0
28/09/2021,00:14:44,0.000,0.0,0.0,0.0
28/09/2021,00:15:44,0.000,0.0,0.0,0.0
28/09/2021,00:16:44,-0.000,0.0,0.0,0.0
28/09/2021,00:17:44,0.000,0.0,0.0,0.0
28/09/2021,00:18:45,0.000,0.0,0.0,0.0
28/09/2021,00:19:43,-0.001,0.0,0.0,0.0
28/09/2021,00:20:53,0.000,0.0,0.0,0.0
28/09/2021,00:22:45,0.000,0.0,0.0,0.0
28/09/2021,00:23:52,0.000,0.0,0.0,0.0
28/09/2021,00:25:45,0.000,0.0,0.0,0.0
28/09/2021,00:26:46,0.000,0.0,0.0,0.0
28/09/2021,00:27:43,0.000,0.0,0.0,0.0
28/09/2021,00:28:44,0.000,0.0,0.0,0.0
28/09/2021,00:29:44,0.000,0.0,0.0,0.0
28/09/2021,00:30:44,0.000,0.0,0.0,0.0
28/09/2021,00:31:44,0.000,0.0,0.0,0.0
28/09/2021,00:32:44,0.001,0.0,0.0,0.0
28/09/2021,00:33:54,0.001,0.0,0.0,0.0
28/09/2021,00:35:53,0.000,0.0,0.0,0.0
28/09/2021,00:37:45,-0.000,0.0,0.0,0.0
28/09/2021,00:38:52,0.001,0.0,0.0,0.0
28/09/2021,00:40:53,-0.001,0.0,0.0,0.0
28/09/2021,00:42:45,0.000,0.0,0.0,0.0
28/09/2021,00:43:44,-0.001,0.0,0.0,0.0
28/09/2021,00:44:45,0.001,0.0,0.0,0.0
28/09/2021,00:45:44,-0.000,0.0,0.0,0.0
28/09/2021,00:46:53,0.001,0.0,0.0,0.0
28/09/2021,00:48:45,-0.001,0.0,0.0,0.0
28/09/2021,00:49:52,0.000,0.0,0.0,0.0
28/09/2021,00:51:45,0.001,0.0,0.0,0.0
28/09/2021,00:52:53,0.000,0.0,0.0,0.0
