date,time,SUV Intensity [MED/Hr],UV Index,Daily total [MED],Since Last [MED]
13/12/2021,00:02:22,0.000,0.0,0.0,0.0
13/12/2021,00:03:14,-0.001,0.0,0.0,0.0
13/12/2021,00:04:14,0.001,0.0,0.0,0.0
13/12/2021,00:05:15,-0.000,0.0,0.0,0.0
13/12/2021,00:06:15,0.000,0.0,0.0,0.0
13/12/2021,00:07:14,0.000,0.0,0.0,0.0
13/12/2021,00:08:14,-0.000,0.0,0.0,0.0
13/12/2021,00:09:14,0.000,0.0,0.0,0.0
13/12/2021,00:10:14,0.000,0.0,0.0,0.0
13/12/2021,00:11:14,0.000,0.0,0.0,0.0
13/12/2021,00:12:15,-0.000,0.0,0.0,0.0
13/12/2021,00:13:13,0.000,0.0,0.0,0.0
13/12/2021,00:14:14,0.001,0.0,0.0,0.0
13/12/2021,00:15:22,0.001,0.0,0.0,0.0
13/12/2021,00:16:14,0.001,0.0,0.0,0.0
13/12/2021,00:17:15,-0.002,0.0,0.0,0.0
13/12/2021,00:18:06,0.001,0.0,0.0,0.0
13/12/2021,00:19:15,-0.001,0.0,0.0,0.0
13/12/2021,00:20:14,0.001,0.0,0.0,0.0
13/12/2021,00:21:14,-0.001,0.0,0.0,0.0
13/12/2021,00:22:15,0.000,0.0,0.0,0.0
13/12/2021,00:23:15,0.000,0.0,0.0,0.0
13/12/2021,00:24:14,0.000,0.0,0.0,0.0
13/12/2021,00:25:24,-0.000,0.0,0.0,0.0
13/12/2021,00:26:14,-0.000,0.0,0.0,0.0
13/12/2021,00:27:15,0.001,0.0,0.0,0.0
13/12/2021,00:28:23,0.001,0.0,0.0,0.0
13/12/2021,00:29:12,0.000,0.0,0.0,0.0
13/12/2021,00:30:14,0.000,0.0,0.0,0.0
13/12/2021,00:31:22,0.000,0.0,0.0,0.0
13/12/2021,00:32:13,-0.001,0.0,0.0,0.0
13/12/2021,00:33:15,0.000,0.0,0.0,0.0
13/12/2021,00:34:15,-0.000,0.0,0.0,0.0
13/12/2021,00:35:14,-0.000,0.0,0.0,0.0
13/12/2021,00:36:14,0.001,0.0,0.0,0.0
13/12/2021,00:37:15,0.000,0.0,0.0,0.0
