08-07-2021, 00:00:08,    161,    0.0,   11.9,   0.00,   0.00, 1013.1,   93.1, -999.0
08-07-2021, 00:00:18,    160,    0.0,   11.8,   0.00,   0.00, 1013.1,   93.0, -999.0
08-07-2021, 00:00:28,    161,    0.0,   11.7,   0.00,   0.00, 1013.1,   93.1, -999.0
08-07-2021, 00:00:37,    161,    0.0,   11.8,   0.00,   0.00, 1013.1,   93.1, -999.0
08-07-2021, 00:00:47,    161,    0.0,   11.8,   0.00,   0.00, 1013.1,   93.2, -999.0
08-07-2021, 00:00:57,    160,    0.0,   11.8,   0.00,   0.00, 1013.1,   93.2, -999.0
08-07-2021, 00:01:07,    160,    0.0,   11.9,   0.00,   0.00, 1013.1,   93.1, -999.0
08-07-2021, 00:01:17,    160,    0.0,   11.9,   0.00,   0.00, 1013.1,   93.2, -999.0
08-07-2021, 00:01:27,    160,    0.0,   11.9,   0.00,   0.00, 1013.1,   93.3, -999.0
08-07-2021, 00:01:37,    160,    0.0,   11.9,   0.00,   0.00, 1013.1,   93.1, -999.0
08-07-2021, 00:01:47,    160,    0.0,   11.8,   0.00,   0.00, 1013.1,   93.1, -999.0
08-07-2021, 00:01:57,    160,    0.0,   11.8,   0.00,   0.00, 1013.1,   93.2, -999.0
08-07-2021, 00:02:06,    161,    0.0,   11.8,   0.00,   0.00, 1013.1,   93.1, -999.0
08-07-2021, 00:02:17,    160,    0.0,   11.9,   0.00,   0.00, 1013.1,   93.2, -999.0
08-07-2021, 00:02:26,    160,    0.0,   11.7,   0.00,   0.00, 1013.1,   93.1, -999.0
08-07-2021, 00:02:36,    160,    0.0,   11.8,   0.00,   0.00, 1013.1,   93.2, -999.0
08-07-2021, 00:02:47,    160,    0.0,   11.8,   0.00,   0.00, 1013.1,   93.2, -999.0
08-07-2021, 00:02:56,    161,    0.0,   11.8,   0.00,   0.00, 1013.1,   93.1, -999.0
08-07-2021, 00:03:06,    160,    0.0,   11.8,   0.00,   0.00, 1013.1,   93.1, -999.0
08-07-2021, 00:03:16,    160,    0.0,   11.8,   0.00,   0.00, 1013.1,   93.1, -999.0
08-07-2021, 00:03:26,    160,    0.0,   11.8,   0.00,   0.00, 1013.1,   93.2, -999.0
08-07-2021, 00:03:36,    157,    0.0,   11.8,   0.00,   0.00, 1013.1,   93.3, -999.0
08-07-2021, 00:03:46,    160,    0.0,   11.7,   0.00,   0.00, 1013.1,   93.3, -999.0
08-07-2021, 00:03:56,    160,    0.0,   11.8,   0.00,   0.00, 1013.1,   93.1, -999.0
08-07-2021, 00:04:06,    160,    0.0,   11.8,   0.00,   0.00, 1013.1,   93.2, -999.0
08-07-2021, 00:04:16,    160,    0.0,   11.7,   0.00,   0.00, 1013.1,   93.1, -999.0
08-07-2021, 00:04:26,    160,    0.0,   11.7,   0.00,   0.00, 1013.1,   93.2, -999.0
08-07-2021, 00:04:36,    160,    0.0,   11.8,   0.00,   0.00, 1013.1,   93.1, -999.0
08-07-2021, 00:04:46,    160,    0.0,   11.8,   0.00,   0.00, 1013.1,   93.4, -999.0
08-07-2021, 00:04:56,    160,    0.0,   11.7,   0.00,   0.00, 1013.1,   93.1, -999.0
08-07-2021, 00:05:06,    160,    0.0,   11.7,   0.00,   0.00, 1013.1,   93.1, -999.0
08-07-2021, 00:05:16,    160,    0.0,   11.7,   0.00,   0.00, 1013.1,   93.2, -999.0
08-07-2021, 00:05:26,    159,    0.0,   11.8,   0.00,   0.00, 1013.1,   93.2, -999.0
08-07-2021, 00:05:35,    160,    0.0,   11.8,   0.00,   0.00, 1013.1,   93.3, -999.0
08-07-2021, 00:05:45,    160,    0.0,   11.8,   0.00,   0.00, 1013.1,   93.4, -999.0
08-07-2021, 00:05:56,    160,    0.0,   11.8,   0.00,   0.00, 1013.1,   93.4, -999.0
08-07-2021, 00:06:05,    160,    0.0,   11.8,   0.00,   0.00, 1013.1,   93.6, -999.0
08-07-2021, 00:06:15,    160,    0.0,   11.8,   0.00,   0.00, 1013.1,   93.3, -999.0
08-07-2021, 00:06:25,    160,    0.0,   11.8,   0.00,   0.00, 1013.1,   93.1, -999.0
08-07-2021, 00:06:35,    160,    0.0,   11.7,   0.00,   0.00, 1013.1,   93.4, -999.0
08-07-2021, 00:06:45,    160,    0.0,   11.7,   0.00,   0.00, 1013.1,   93.3, -999.0
08-07-2021, 00:06:55,    160,    0.0,   11.7,   0.00,   0.00, 1013.1,   93.2, -999.0
08-07-2021, 00:07:05,    160,    0.0,   11.7,   0.00,   0.00, 1013.1,   93.3, -999.0
08-07-2021, 00:07:15,    160,    0.0,   11.6,   0.00,   0.00, 1013.1,   93.5, -999.0
08-07-2021, 00:07:25,    160,    0.0,   11.6,   0.00,   0.00, 1013.1,   93.5, -999.0
08-07-2021, 00:07:35,    174,    0.0,   11.7,   0.00,   0.00, 1013.1,   93.5, -999.0
08-07-2021, 00:07:45,    131,    0.0,   11.7,   0.00,   0.00, 1013.1,   93.4, -999.0
08-07-2021, 00:07:55,    138,    0.0,   11.7,   0.00,   0.00, 1013.1,   93.3, -999.0
08-07-2021, 00:08:05,    137,    0.0,   11.7,   0.00,   0.00, 1013.1,   93.3, -999.0
08-07-2021, 00:08:15,    137,    0.0,   11.7,   0.00,   0.00, 1013.1,   93.5, -999.0
08-07-2021, 00:08:25,    138,    0.0,   11.7,   0.00,   0.00, 1013.1,   93.4, -999.0
08-07-2021, 00:08:35,    137,    0.0,   11.7,   0.00,   0.00, 1013.1,   93.4, -999.0
08-07-2021, 00:08:44,    137,    0.0,   11.7,   0.00,   0.00, 1013.1,   93.5, -999.0
08-07-2021, 00:08:54,    137,    0.0,   11.7,   0.00,   0.00, 1013.1,   93.5, -999.0
08-07-2021, 00:09:05,    137,    0.0,   11.7,   0.00,   0.00, 1013.1,   93.6, -999.0
08-07-2021, 00:09:14,    137,    0.0,   11.6,   0.00,   0.00, 1013.1,   93.6, -999.0
08-07-2021, 00:09:24,    138,    0.0,   11.6,   0.00,   0.00, 1013.1,   93.6, -999.0
08-07-2021, 00:09:34,    137,    0.0,   11.5,   0.00,   0.00, 1013.1,   93.6, -999.0
08-07-2021, 00:09:45,    137,    0.0,   11.7,   0.00,   0.00, 1013.1,   93.5, -999.0
08-07-2021, 00:09:54,    137,    0.0,   11.7,   0.00,   0.00, 1013.1,   93.7, -999.0
08-07-2021, 00:10:04,    137,    0.0,   11.7,   0.00,   0.00, 1013.1,   93.6, -999.0
08-07-2021, 00:10:14,    137,    0.0,   11.7,   0.00,   0.00, 1013.1,   93.7, -999.0
08-07-2021, 00:10:24,    137,    0.0,   11.7,   0.00,   0.00, 1013.1,   93.7, -999.0
08-07-2021, 00:10:34,    137,    0.0,   11.7,   0.00,   0.00, 1013.1,   94.0, -999.0
08-07-2021, 00:10:44,    137,    0.0,   11.7,   0.00,   0.00, 1013.1,   93.9, -999.0
08-07-2021, 00:10:54,    137,    0.0,   11.9,   0.00,   0.00, 1013.1,   94.0, -999.0
08-07-2021, 00:11:04,    137,    0.0,   11.7,   0.00,   0.00, 1013.1,   93.9, -999.0
08-07-2021, 00:11:14,    137,    0.0,   11.7,   0.00,   0.00, 1013.1,   93.8, -999.0
08-07-2021, 00:11:24,    137,    0.0,   11.7,   0.00,   0.00, 1013.1,   93.7, -999.0
08-07-2021, 00:11:34,    137,    0.0,   11.7,   0.00,   0.00, 1013.1,   93.8, -999.0
08-07-2021, 00:11:43,    137,    0.0,   11.7,   0.00,   0.00, 1013.1,   93.8, -999.0
08-07-2021, 00:11:53,    137,    0.0,   11.7,   0.00,   0.00, 1013.1,   93.7, -999.0
08-07-2021, 00:12:04,    137,    0.0,   11.7,   0.00,   0.00, 1013.1,   93.8, -999.0
08-07-2021, 00:12:13,    138,    0.0,   11.7,   0.00,   0.00, 1013.1,   93.7, -999.0
08-07-2021, 00:12:23,    137,    0.0,   11.7,   0.00,   0.00, 1013.1,   93.7, -999.0
08-07-2021, 00:12:33,    137,    0.0,   11.7,   0.00,   0.00, 1013.1,   93.8, -999.0
08-07-2021, 00:12:43,    137,    0.0,   11.5,   0.00,   0.00, 1013.1,   93.6, -999.0
08-07-2021, 00:12:53,    137,    0.0,   11.6,   0.00,   0.00, 1013.1,   93.9, -999.0
08-07-2021, 00:13:03,    137,    0.0,   11.5,   0.00,   0.00, 1013.1,   93.9, -999.0
08-07-2021, 00:13:13,    137,    0.0,   11.6,   0.00,   0.00, 1013.1,   93.7, -999.0
08-07-2021, 00:13:23,    137,    0.0,   11.6,   0.00,   0.00, 1013.1,   93.7, -999.0
08-07-2021, 00:13:33,    137,    0.0,   11.6,   0.00,   0.00, 1013.1,   93.7, -999.0
08-07-2021, 00:13:43,    137,    0.0,   11.6,   0.00,   0.00, 1013.1,   93.8, -999.0
08-07-2021, 00:13:53,    137,    0.0,   11.5,   0.00,   0.00, 1013.1,   94.0, -999.0
08-07-2021, 00:14:03,    137,    0.0,   11.5,   0.00,   0.00, 1013.1,   94.0, -999.0
