date,time,SUV Intensity [MED/Hr],UV Index,Daily total [MED],Since Last [MED]
07/10/2021,23:59:59,-0.001,0.0,2.562,2.562
08/10/2021,00:00:59,0.000,0.0,0.0,-2.562
08/10/2021,00:01:59,0.000,0.0,0.0,0.0
08/10/2021,00:03:00,0.000,0.0,0.0,0.0
08/10/2021,00:03:59,0.000,0.0,0.0,0.0
08/10/2021,00:04:59,0.001,0.0,0.0,0.0
08/10/2021,00:05:59,0.000,0.0,0.0,0.0
08/10/2021,00:07:07,0.000,0.0,0.0,0.0
08/10/2021,00:07:59,0.000,0.0,0.0,0.0
08/10/2021,00:08:59,0.000,0.0,0.0,0.0
08/10/2021,00:09:58,0.000,0.0,0.0,0.0
08/10/2021,00:10:59,0.000,0.0,0.0,0.0
08/10/2021,00:11:58,0.000,0.0,0.0,0.0
08/10/2021,00:12:59,-0.000,0.0,0.0,0.0
08/10/2021,00:13:59,-0.001,0.0,0.0,0.0
08/10/2021,00:14:58,0.000,0.0,0.0,0.0
08/10/2021,00:15:59,0.001,0.0,0.0,0.0
08/10/2021,00:16:58,0.001,0.0,0.0,0.0
08/10/2021,00:17:59,-0.001,0.0,0.0,0.0
08/10/2021,00:18:59,0.001,0.0,0.0,0.0
08/10/2021,00:19:58,0.000,0.0,0.0,0.0
08/10/2021,00:20:58,-0.000,0.0,0.0,0.0
08/10/2021,00:21:59,0.000,0.0,0.0,0.0
08/10/2021,00:23:07,-0.000,0.0,0.0,0.0
08/10/2021,00:23:58,0.000,0.0,0.0,0.0
08/10/2021,00:24:59,-0.000,0.0,0.0,0.0
08/10/2021,00:25:58,0.001,0.0,0.0,0.0
08/10/2021,00:26:59,0.000,0.0,0.0,0.0
08/10/2021,00:27:58,0.001,0.0,0.0,0.0
08/10/2021,00:28:58,-0.001,0.0,0.0,0.0
08/10/2021,00:30:07,0.000,0.0,0.0,0.0
08/10/2021,00:30:59,0.000,0.0,0.0,0.0
08/10/2021,00:31:59,-0.001,0.0,0.0,0.0
08/10/2021,00:33:07,0.000,0.0,0.0,0.0
08/10/2021,00:33:58,0.000,0.0,0.0,0.0
08/10/2021,00:34:59,0.001,0.0,0.0,0.0
08/10/2021,00:35:58,0.000,0.0,0.0,0.0
08/10/2021,00:36:58,0.001,0.0,0.0,0.0
08/10/2021,00:37:58,-0.000,0.0,0.0,0.0
08/10/2021,00:38:59,0.000,0.0,0.0,0.0
08/10/2021,00:39:59,-0.001,0.0,0.0,0.0
08/10/2021,00:40:58,0.001,0.0,0.0,0.0
08/10/2021,00:42:06,0.000,0.0,0.0,0.0
08/10/2021,00:42:58,0.000,0.0,0.0,0.0
08/10/2021,00:43:58,0.000,0.0,0.0,0.0
