date,time,SUV Intensity [MED/Hr],UV Index,Daily total [MED],Since Last [MED]
15/11/2021,00:01:09,0.001,0.0,0.0,0.0
15/11/2021,00:02:10,0.000,0.0,0.0,0.0
15/11/2021,00:03:10,0.001,0.0,0.0,0.0
15/11/2021,00:04:11,-0.000,0.0,0.0,0.0
15/11/2021,00:05:10,0.000,0.0,0.0,0.0
15/11/2021,00:06:11,0.000,0.0,0.0,0.0
15/11/2021,00:07:11,-0.002,0.0,0.0,0.0
15/11/2021,00:08:18,0.000,0.0,0.0,0.0
15/11/2021,00:09:11,0.000,0.0,0.0,0.0
15/11/2021,00:10:11,0.001,0.0,0.0,0.0
15/11/2021,00:11:10,-0.000,0.0,0.0,0.0
15/11/2021,00:12:10,-0.000,0.0,0.0,0.0
15/11/2021,00:13:11,0.000,0.0,0.0,0.0
15/11/2021,00:14:11,0.000,0.0,0.0,0.0
15/11/2021,00:15:11,-0.000,0.0,0.0,0.0
15/11/2021,00:16:10,-0.000,0.0,0.0,0.0
15/11/2021,00:17:10,0.000,0.0,0.0,0.0
15/11/2021,00:18:10,0.000,0.0,0.0,0.0
15/11/2021,00:19:11,0.000,0.0,0.0,0.0
15/11/2021,00:20:10,0.000,0.0,0.0,0.0
15/11/2021,00:21:11,-0.001,0.0,0.0,0.0
15/11/2021,00:22:25,0.000,0.0,0.0,0.0
15/11/2021,00:24:20,0.000,0.0,0.0,0.0
15/11/2021,00:25:09,0.000,0.0,0.0,0.0
15/11/2021,00:26:19,0.001,0.0,0.0,0.0
15/11/2021,00:27:09,0.001,0.0,0.0,0.0
15/11/2021,00:28:11,0.000,0.0,0.0,0.0
15/11/2021,00:29:11,-0.001,0.0,0.0,0.0
15/11/2021,00:30:11,0.000,0.0,0.0,0.0
15/11/2021,00:31:10,0.000,0.0,0.0,0.0
15/11/2021,00:32:10,0.000,0.0,0.0,0.0
15/11/2021,00:33:11,0.000,0.0,0.0,0.0
15/11/2021,00:34:10,0.000,0.0,0.0,0.0
15/11/2021,00:35:11,0.000,0.0,0.0,0.0
15/11/2021,00:36:11,-0.000,0.0,0.0,0.0
15/11/2021,00:37:10,0.001,0.0,0.0,0.0
15/11/2021,00:38:10,0.001,0.0,0.0,0.0
15/11/2021,00:39:10,0.000,0.0,0.0,0.0
15/11/2021,00:40:02,0.001,0.0,0.0,0.0
15/11/2021,00:41:11,0.000,0.0,0.0,0.0
15/11/2021,00:42:11,0.000,0.0,0.0,0.0
15/11/2021,00:43:10,0.000,0.0,0.0,0.0
15/11/2021,00:44:19,0.001,0.0,0.0,0.0
15/11/2021,00:45:09,0.000,0.0,0.0,0.0
15/11/2021,00:46:10,0.000,0.0,0.0,0.0
15/11/2021,00:47:11,-0.000,0.0,0.0,0.0
15/11/2021,00:48:11,0.000,0.0,0.0,0.0
15/11/2021,00:49:10,0.000,0.0,0.0,0.0
15/11/2021,00:50:10,0.000,0.0,0.0,0.0
15/11/2021,00:51:11,-0.000,0.0,0.0,0.0
15/11/2021,00:52:11,0.001,0.0,0.0,0.0
15/11/2021,00:53:10,0.000,0.0,0.0,0.0
15/11/2021,00:54:10,0.000,0.0,0.0,0.0
15/11/2021,00:55:10,0.000,0.0,0.0,0.0
15/11/2021,00:56:10,-0.001,0.0,0.0,0.0
15/11/2021,00:57:11,0.000,0.0,0.0,0.0
15/11/2021,00:58:11,-0.000,0.0,0.0,0.0
15/11/2021,00:59:10,0.000,0.0,0.0,0.0
15/11/2021,01:00:11,0.000,0.0,0.0,0.0
15/11/2021,01:01:10,0.001,0.0,0.0,0.0
15/11/2021,01:02:19,0.000,0.0,0.0,0.0
15/11/2021,01:03:19,0.000,0.0,0.0,0.0
15/11/2021,01:04:11,0.000,0.0,0.0,0.0
15/11/2021,01:05:10,0.000,0.0,0.0,0.0
15/11/2021,01:06:10,0.000,0.0,0.0,0.0
15/11/2021,01:07:10,0.001,0.0,0.0,0.0
15/11/2021,01:08:11,-0.000,0.0,0.0,0.0
15/11/2021,01:09:11,0.001,0.0,0.0,0.0
15/11/2021,01:10:10,0.000,0.0,0.0,0.0
15/11/2021,01:11:11,-0.000,0.0,0.0,0.0
15/11/2021,01:12:10,0.001,0.0,0.0,0.0
15/11/2021,01:13:19,0.000,0.0,0.0,0.0
15/11/2021,01:14:11,0.000,0.0,0.0,0.0
15/11/2021,01:15:11,-0.001,0.0,0.0,0.0
15/11/2021,01:16:10,-0.000,0.0,0.0,0.0
15/11/2021,01:17:11,0.000,0.0,0.0,0.0
15/11/2021,01:18:11,-0.001,0.0,0.0,0.0
15/11/2021,01:19:10,-0.000,0.0,0.0,0.0
15/11/2021,01:20:11,-0.001,0.0,0.0,0.0
15/11/2021,01:21:10,-0.000,0.0,0.0,0.0
15/11/2021,01:22:11,-0.000,0.0,0.0,0.0
15/11/2021,01:23:11,-0.001,0.0,0.0,0.0
15/11/2021,01:24:11,-0.001,0.0,0.0,0.0
15/11/2021,01:25:10,-0.000,0.0,0.0,0.0
15/11/2021,01:26:11,-0.000,0.0,0.0,0.0
15/11/2021,01:27:10,0.000,0.0,0.0,0.0
15/11/2021,01:28:19,-0.001,0.0,0.0,0.0
15/11/2021,01:29:11,0.000,0.0,0.0,0.0
15/11/2021,01:30:10,0.000,0.0,0.0,0.0
15/11/2021,01:31:19,-0.001,0.0,0.0,0.0
15/11/2021,01:32:11,0.000,0.0,0.0,0.0
15/11/2021,01:33:11,-0.000,0.0,0.0,0.0
15/11/2021,01:35:03,0.000,0.0,0.0,0.0
15/11/2021,01:36:12,0.000,0.0,0.0,0.0
