22-08-2021, 00:00:08,    264,    0.0,   14.0,   0.00,   0.00, 1011.8,   98.7, -999.0
22-08-2021, 00:00:18,    264,    0.0,   14.0,   0.00,   0.01, 1011.8,   98.8, -999.0
22-08-2021, 00:00:27,    264,    0.0,   14.0,   0.00,   0.00, 1011.8,   98.6, -999.0
22-08-2021, 00:00:38,    264,    0.0,   13.9,   0.00,   0.00, 1011.8,   98.7, -999.0
22-08-2021, 00:00:47,    264,    0.0,   14.0,   0.00,   0.01, 1011.8,   98.8, -999.0
22-08-2021, 00:00:57,    264,    0.0,   14.0,   0.00,   0.00, 1011.8,   98.7, -999.0
22-08-2021, 00:01:07,    264,    0.0,   14.1,   0.00,   0.00, 1011.8,   98.7, -999.0
22-08-2021, 00:01:17,    264,    0.0,   14.1,   0.00,   0.00, 1011.9,   98.8, -999.0
22-08-2021, 00:01:27,    264,    0.0,   14.1,   0.00,   0.01, 1011.8,   98.8, -999.0
22-08-2021, 00:01:37,    264,    0.0,   14.0,   0.00,   0.00, 1011.8,   98.7, -999.0
22-08-2021, 00:01:46,    264,    0.0,   14.1,   0.00,   0.00, 1011.8,   98.8, -999.0
22-08-2021, 00:01:57,    264,    0.0,   14.0,   0.00,   0.01, 1011.8,   98.7, -999.0
22-08-2021, 00:02:06,    267,    0.0,   14.0,   0.00,   0.00, 1011.8,   98.7, -999.0
22-08-2021, 00:02:16,    267,    0.0,   14.0,   0.00,   0.00, 1011.8,   98.8, -999.0
22-08-2021, 00:02:27,    269,    0.0,   14.0,   0.00,   0.00, 1011.8,   98.7, -999.0
22-08-2021, 00:02:37,    268,    0.0,   14.0,   0.00,   0.01, 1011.8,   98.6, -999.0
22-08-2021, 00:02:47,    268,    0.0,   14.1,   0.00,   0.00, 1011.8,   98.7, -999.0
22-08-2021, 00:02:56,    268,    0.0,   14.1,   0.00,   0.00, 1011.8,   98.7, -999.0
22-08-2021, 00:03:07,    268,    0.0,   14.0,   0.00,   0.00, 1011.8,   98.7, -999.0
22-08-2021, 00:03:17,    267,    0.0,   14.0,   0.00,   0.01, 1011.8,   98.7, -999.0
22-08-2021, 00:03:26,    265,    0.0,   14.0,   0.00,   0.00, 1011.8,   98.8, -999.0
22-08-2021, 00:03:36,    265,    0.0,   13.9,   0.00,   0.00, 1011.8,   98.7, -999.0
22-08-2021, 00:03:46,    266,    0.0,   14.0,   0.00,   0.00, 1011.8,   98.8, -999.0
22-08-2021, 00:03:56,    267,    0.0,   14.0,   0.00,   0.00, 1011.8,   98.6, -999.0
22-08-2021, 00:04:06,    265,    0.0,   14.1,   0.00,   0.01, 1011.8,   98.6, -999.0
22-08-2021, 00:04:16,    273,    0.0,   14.0,   0.00,   0.00, 1011.8,   98.7, -999.0
22-08-2021, 00:04:26,    273,    0.0,   14.0,   0.00,   0.00, 1011.8,   98.7, -999.0
22-08-2021, 00:04:36,    273,    0.0,   14.0,   0.00,   0.00, 1011.8,   98.7, -999.0
22-08-2021, 00:04:46,    273,    0.0,   14.0,   0.00,   0.00, 1011.8,   98.6, -999.0
22-08-2021, 00:04:56,    273,    0.0,   14.0,   0.00,   0.01, 1011.8,   98.8, -999.0
22-08-2021, 00:05:06,    273,    0.0,   14.0,   0.00,   0.00, 1011.8,   98.8, -999.0
22-08-2021, 00:05:16,    273,    0.0,   14.0,   0.00,   0.00, 1011.8,   98.6, -999.0
22-08-2021, 00:05:25,    273,    0.0,   14.0,   0.00,   0.00, 1011.8,   98.7, -999.0
22-08-2021, 00:05:35,    273,    0.0,   13.9,   0.00,   0.00, 1011.8,   98.7, -999.0
22-08-2021, 00:05:45,    273,    0.0,   14.0,   0.00,   0.00, 1011.8,   98.6, -999.0
22-08-2021, 00:05:55,    272,    0.0,   14.0,   0.00,   0.00, 1011.8,   98.8, -999.0
22-08-2021, 00:06:05,    272,    0.0,   14.0,   0.00,   0.01, 1011.9,   98.8, -999.0
22-08-2021, 00:06:15,    273,    0.0,   14.0,   0.00,   0.00, 1011.8,   98.7, -999.0
22-08-2021, 00:06:25,    273,    0.0,   14.0,   0.00,   0.00, 1011.8,   98.8, -999.0
22-08-2021, 00:06:35,    273,    0.0,   14.0,   0.00,   0.00, 1011.8,   98.8, -999.0
22-08-2021, 00:06:45,    273,    0.0,   14.0,   0.00,   0.00, 1011.8,   98.7, -999.0
22-08-2021, 00:06:55,    273,    0.0,   14.0,   0.00,   0.00, 1011.8,   98.7, -999.0
22-08-2021, 00:07:05,    272,    0.0,   14.0,   0.00,   0.00, 1011.8,   98.7, -999.0
22-08-2021, 00:07:15,    273,    0.0,   14.0,   0.00,   0.00, 1011.8,   98.7, -999.0
22-08-2021, 00:07:25,    273,    0.0,   14.0,   0.00,   0.01, 1011.8,   98.8, -999.0
22-08-2021, 00:07:35,    273,    0.0,   14.1,   0.00,   0.00, 1011.8,   98.8, -999.0
