date,time,SUV Intensity [MED/Hr],UV Index,Daily total [MED],Since Last [MED]
21/12/2021,00:02:32,0.000,0.0,0.0,0.0
21/12/2021,00:03:33,-0.000,0.0,0.0,0.0
21/12/2021,00:04:32,-0.001,0.0,0.0,0.0
21/12/2021,00:05:33,0.001,0.0,0.0,0.0
21/12/2021,00:06:33,0.000,0.0,0.0,0.0
21/12/2021,00:07:33,0.000,0.0,0.0,0.0
21/12/2021,00:08:40,-0.001,0.0,0.0,0.0
21/12/2021,00:09:32,0.001,0.0,0.0,0.0
21/12/2021,00:10:33,0.000,0.0,0.0,0.0
21/12/2021,00:11:40,0.000,0.0,0.0,0.0
21/12/2021,00:12:31,0.000,0.0,0.0,0.0
21/12/2021,00:13:32,-0.001,0.0,0.0,0.0
21/12/2021,00:14:32,0.000,0.0,0.0,0.0
21/12/2021,00:15:32,-0.000,0.0,0.0,0.0
21/12/2021,00:16:32,0.000,0.0,0.0,0.0
21/12/2021,00:17:33,0.000,0.0,0.0,0.0
21/12/2021,00:18:33,0.000,0.0,0.0,0.0
21/12/2021,00:19:32,0.000,0.0,0.0,0.0
21/12/2021,00:20:32,0.000,0.0,0.0,0.0
21/12/2021,00:21:41,-0.000,0.0,0.0,0.0
21/12/2021,00:22:31,0.000,0.0,0.0,0.0
21/12/2021,00:23:32,0.000,0.0,0.0,0.0
21/12/2021,00:24:32,0.000,0.0,0.0,0.0
21/12/2021,00:25:32,-0.000,0.0,0.0,0.0
21/12/2021,00:26:33,0.001,0.0,0.0,0.0
21/12/2021,00:27:33,0.000,0.0,0.0,0.0
21/12/2021,00:28:32,0.000,0.0,0.0,0.0
21/12/2021,00:29:32,-0.000,0.0,0.0,0.0
21/12/2021,00:30:32,0.000,0.0,0.0,0.0
21/12/2021,00:31:41,0.000,0.0,0.0,0.0
21/12/2021,00:32:40,0.000,0.0,0.0,0.0
21/12/2021,00:33:32,-0.001,0.0,0.0,0.0
21/12/2021,00:34:32,0.000,0.0,0.0,0.0
21/12/2021,00:35:33,0.001,0.0,0.0,0.0
21/12/2021,00:36:33,0.000,0.0,0.0,0.0
21/12/2021,00:37:33,0.000,0.0,0.0,0.0
21/12/2021,00:38:32,-0.001,0.0,0.0,0.0
21/12/2021,00:39:32,0.000,0.0,0.0,0.0
21/12/2021,00:40:32,0.000,0.0,0.0,0.0
21/12/2021,00:41:33,0.001,0.0,0.0,0.0
21/12/2021,00:42:32,0.000,0.0,0.0,0.0
21/12/2021,00:43:41,0.001,0.0,0.0,0.0
21/12/2021,00:44:33,-0.001,0.0,0.0,0.0
21/12/2021,00:45:32,0.000,0.0,0.0,0.0
21/12/2021,00:46:33,0.001,0.0,0.0,0.0
21/12/2021,00:47:33,0.000,0.0,0.0,0.0
21/12/2021,00:48:32,0.000,0.0,0.0,0.0
21/12/2021,00:49:32,-0.000,0.0,0.0,0.0
21/12/2021,00:50:32,0.000,0.0,0.0,0.0
21/12/2021,00:51:33,-0.001,0.0,0.0,0.0
21/12/2021,00:52:32,-0.001,0.0,0.0,0.0
21/12/2021,00:53:32,0.001,0.0,0.0,0.0
21/12/2021,00:54:32,0.000,0.0,0.0,0.0
21/12/2021,00:55:41,0.000,0.0,0.0,0.0
21/12/2021,00:56:31,-0.001,0.0,0.0,0.0
21/12/2021,00:57:33,0.000,0.0,0.0,0.0
21/12/2021,00:58:32,0.001,0.0,0.0,0.0
21/12/2021,00:59:32,0.000,0.0,0.0,0.0
21/12/2021,01:00:32,0.000,0.0,0.0,0.0
21/12/2021,01:01:32,0.001,0.0,0.0,0.0
21/12/2021,01:02:32,0.001,0.0,0.0,0.0
21/12/2021,01:03:32,0.000,0.0,0.0,0.0
21/12/2021,01:04:32,0.000,0.0,0.0,0.0
21/12/2021,01:05:41,0.000,0.0,0.0,0.0
21/12/2021,01:06:30,0.001,0.0,0.0,0.0
21/12/2021,01:07:33,-0.001,0.0,0.0,0.0
21/12/2021,01:08:32,0.000,0.0,0.0,0.0
21/12/2021,01:09:32,-0.000,0.0,0.0,0.0
21/12/2021,01:10:33,0.001,0.0,0.0,0.0
21/12/2021,01:11:33,0.000,0.0,0.0,0.0
21/12/2021,01:12:33,0.000,0.0,0.0,0.0
21/12/2021,01:13:32,0.000,0.0,0.0,0.0
21/12/2021,01:14:32,0.000,0.0,0.0,0.0
21/12/2021,01:15:33,0.000,0.0,0.0,0.0
21/12/2021,01:16:33,0.001,0.0,0.0,0.0
21/12/2021,01:17:34,0.000,0.0,0.0,0.0
21/12/2021,01:18:32,0.000,0.0,0.0,0.0
21/12/2021,01:19:32,0.000,0.0,0.0,0.0
21/12/2021,01:20:32,0.001,0.0,0.0,0.0
21/12/2021,01:21:32,0.000,0.0,0.0,0.0
21/12/2021,01:22:32,0.000,0.0,0.0,0.0
21/12/2021,01:23:33,0.000,0.0,0.0,0.0
21/12/2021,01:24:33,0.000,0.0,0.0,0.0
21/12/2021,01:25:32,0.000,0.0,0.0,0.0
21/12/2021,01:26:33,0.001,0.0,0.0,0.0
21/12/2021,01:27:33,0.000,0.0,0.0,0.0
21/12/2021,01:28:33,0.000,0.0,0.0,0.0
21/12/2021,01:29:42,0.000,0.0,0.0,0.0
21/12/2021,01:30:31,0.001,0.0,0.0,0.0
21/12/2021,01:31:32,-0.000,0.0,0.0,0.0
21/12/2021,01:33:33,0.000,0.0,0.0,0.0
21/12/2021,01:34:32,0.000,0.0,0.0,0.0
21/12/2021,01:35:33,0.001,0.0,0.0,0.0
21/12/2021,01:36:32,0.000,0.0,0.0,0.0
21/12/2021,01:37:33,0.000,0.0,0.0,0.0
21/12/2021,01:38:33,-0.001,0.0,0.0,0.0
21/12/2021,01:39:40,0.000,0.0,0.0,0.0
21/12/2021,01:40:32,0.000,0.0,0.0,0.0
21/12/2021,01:41:33,0.001,0.0,0.0,0.0
21/12/2021,01:42:41,0.000,0.0,0.0,0.0
21/12/2021,01:43:31,0.001,0.0,0.0,0.0
21/12/2021,01:44:32,0.000,0.0,0.0,0.0
21/12/2021,01:45:41,0.001,0.0,0.0,0.0
21/12/2021,01:46:31,0.000,0.0,0.0,0.0
21/12/2021,01:47:32,0.000,0.0,0.0,0.0
21/12/2021,01:48:33,-0.000,0.0,0.0,0.0
21/12/2021,01:49:32,0.000,0.0,0.0,0.0
21/12/2021,01:50:33,-0.001,0.0,0.0,0.0
21/12/2021,01:51:33,0.000,0.0,0.0,0.0
21/12/2021,01:52:33,0.000,0.0,0.0,0.0
21/12/2021,01:53:33,0.000,0.0,0.0,0.0
21/12/2021,01:54:33,-0.001,0.0,0.0,0.0
21/12/2021,01:55:41,0.000,0.0,0.0,0.0
21/12/2021,01:56:32,0.000,0.0,0.0,0.0
21/12/2021,01:57:32,0.000,0.0,0.0,0.0
21/12/2021,01:58:33,0.001,0.0,0.0,0.0
21/12/2021,01:59:33,0.000,0.0,0.0,0.0
21/12/2021,02:00:32,0.000,0.0,0.0,0.0
21/12/2021,02:01:32,0.000,0.0,0.0,0.0
21/12/2021,02:02:32,0.000,0.0,0.0,0.0
21/12/2021,02:03:33,0.000,0.0,0.0,0.0
21/12/2021,02:04:34,0.000,0.0,0.0,0.0
21/12/2021,02:05:41,0.000,0.0,0.0,0.0
21/12/2021,02:06:40,0.000,0.0,0.0,0.0
21/12/2021,02:07:33,0.000,0.0,0.0,0.0
21/12/2021,02:08:32,-0.000,0.0,0.0,0.0
21/12/2021,02:09:32,0.000,0.0,0.0,0.0
21/12/2021,02:10:33,-0.001,0.0,0.0,0.0
21/12/2021,02:11:33,0.000,0.0,0.0,0.0
21/12/2021,02:12:32,0.000,0.0,0.0,0.0
