date,time,SUV Intensity [MED/Hr],UV Index,Daily total [MED],Since Last [MED]
10/11/2021,00:00:58,-0.000,0.0,0.0,0.0
10/11/2021,00:01:59,0.000,0.0,0.0,0.0
10/11/2021,00:02:59,0.000,0.0,0.0,0.0
10/11/2021,00:04:00,0.000,0.0,0.0,0.0
10/11/2021,00:05:00,0.000,0.0,0.0,0.0
10/11/2021,00:05:59,-0.000,0.0,0.0,0.0
10/11/2021,00:06:59,0.000,0.0,0.0,0.0
10/11/2021,00:07:59,0.001,0.0,0.0,0.0
10/11/2021,00:09:07,-0.000,0.0,0.0,0.0
10/11/2021,00:09:59,0.000,0.0,0.0,0.0
10/11/2021,00:11:07,-0.000,0.0,0.0,0.0
10/11/2021,00:12:00,0.000,0.0,0.0,0.0
10/11/2021,00:12:59,0.001,0.0,0.0,0.0
10/11/2021,00:13:59,0.000,0.0,0.0,0.0
10/11/2021,00:15:00,0.000,0.0,0.0,0.0
10/11/2021,00:15:59,-0.000,0.0,0.0,0.0
10/11/2021,00:16:59,-0.000,0.0,0.0,0.0
10/11/2021,00:18:00,-0.000,0.0,0.0,0.0
10/11/2021,00:19:00,-0.001,0.0,0.0,0.0
10/11/2021,00:20:00,-0.000,0.0,0.0,0.0
10/11/2021,00:21:07,0.000,0.0,0.0,0.0
10/11/2021,00:22:00,-0.000,0.0,0.0,0.0
10/11/2021,00:22:59,0.000,0.0,0.0,0.0
10/11/2021,00:24:00,0.000,0.0,0.0,0.0
10/11/2021,00:25:08,0.000,0.0,0.0,0.0
10/11/2021,00:25:59,0.000,0.0,0.0,0.0
10/11/2021,00:26:59,-0.000,0.0,0.0,0.0
10/11/2021,00:28:00,0.000,0.0,0.0,0.0
10/11/2021,00:28:59,-0.000,0.0,0.0,0.0
10/11/2021,00:29:59,-0.001,0.0,0.0,0.0
10/11/2021,00:30:59,0.000,0.0,0.0,0.0
10/11/2021,00:31:59,0.001,0.0,0.0,0.0
10/11/2021,00:32:59,0.001,0.0,0.0,0.0
10/11/2021,00:33:59,-0.000,0.0,0.0,0.0
10/11/2021,00:34:59,-0.000,0.0,0.0,0.0
10/11/2021,00:35:59,0.001,0.0,0.0,0.0
10/11/2021,00:36:59,0.001,0.0,0.0,0.0
10/11/2021,00:37:59,0.001,0.0,0.0,0.0
10/11/2021,00:39:00,0.000,0.0,0.0,0.0
10/11/2021,00:40:00,-0.000,0.0,0.0,0.0
10/11/2021,00:40:59,0.001,0.0,0.0,0.0
10/11/2021,00:41:59,-0.000,0.0,0.0,0.0
10/11/2021,00:42:59,-0.001,0.0,0.0,0.0
10/11/2021,00:43:59,0.000,0.0,0.0,0.0
10/11/2021,00:45:00,-0.000,0.0,0.0,0.0
10/11/2021,00:46:00,-0.001,0.0,0.0,0.0
10/11/2021,00:46:59,0.001,0.0,0.0,0.0
10/11/2021,00:47:59,0.001,0.0,0.0,0.0
10/11/2021,00:48:59,0.000,0.0,0.0,0.0
10/11/2021,00:49:59,-0.000,0.0,0.0,0.0
10/11/2021,00:51:00,-0.001,0.0,0.0,0.0
10/11/2021,00:51:59,-0.001,0.0,0.0,0.0
10/11/2021,00:53:00,0.001,0.0,0.0,0.0
10/11/2021,00:53:59,0.000,0.0,0.0,0.0
10/11/2021,00:55:00,0.000,0.0,0.0,0.0
10/11/2021,00:56:00,-0.000,0.0,0.0,0.0
10/11/2021,00:57:00,-0.001,0.0,0.0,0.0
10/11/2021,00:57:59,0.001,0.0,0.0,0.0
10/11/2021,00:58:59,0.000,0.0,0.0,0.0
10/11/2021,01:00:01,0.000,0.0,0.0,0.0
10/11/2021,01:00:59,0.000,0.0,0.0,0.0
10/11/2021,01:02:00,-0.000,0.0,0.0,0.0
10/11/2021,01:03:07,-0.000,0.0,0.0,0.0
10/11/2021,01:04:07,-0.000,0.0,0.0,0.0
10/11/2021,01:05:00,0.000,0.0,0.0,0.0
10/11/2021,01:05:59,0.000,0.0,0.0,0.0
10/11/2021,01:06:59,0.000,0.0,0.0,0.0
10/11/2021,01:07:59,0.001,0.0,0.0,0.0
10/11/2021,01:09:00,0.000,0.0,0.0,0.0
10/11/2021,01:09:59,0.001,0.0,0.0,0.0
10/11/2021,01:10:59,0.001,0.0,0.0,0.0
10/11/2021,01:11:59,0.000,0.0,0.0,0.0
10/11/2021,01:13:09,0.000,0.0,0.0,0.0
10/11/2021,01:15:00,0.000,0.0,0.0,0.0
10/11/2021,01:16:00,-0.001,0.0,0.0,0.0
10/11/2021,01:17:00,-0.001,0.0,0.0,0.0
10/11/2021,01:17:59,0.000,0.0,0.0,0.0
10/11/2021,01:18:59,0.000,0.0,0.0,0.0
10/11/2021,01:20:00,0.000,0.0,0.0,0.0
10/11/2021,01:20:59,0.000,0.0,0.0,0.0
10/11/2021,01:22:00,-0.001,0.0,0.0,0.0
10/11/2021,01:22:59,0.000,0.0,0.0,0.0
10/11/2021,01:23:59,-0.000,0.0,0.0,0.0
10/11/2021,01:25:00,0.000,0.0,0.0,0.0
10/11/2021,01:25:59,0.001,0.0,0.0,0.0
10/11/2021,01:26:59,0.000,0.0,0.0,0.0
10/11/2021,01:28:00,0.000,0.0,0.0,0.0
10/11/2021,01:28:59,0.000,0.0,0.0,0.0
10/11/2021,01:29:59,-0.001,0.0,0.0,0.0
10/11/2021,01:30:59,0.001,0.0,0.0,0.0
10/11/2021,01:32:00,0.001,0.0,0.0,0.0
10/11/2021,01:33:00,-0.000,0.0,0.0,0.0
10/11/2021,01:33:59,0.000,0.0,0.0,0.0
10/11/2021,01:34:59,0.001,0.0,0.0,0.0
10/11/2021,01:36:00,0.001,0.0,0.0,0.0
10/11/2021,01:36:59,0.000,0.0,0.0,0.0
10/11/2021,01:37:59,0.000,0.0,0.0,0.0
10/11/2021,01:38:59,0.000,0.0,0.0,0.0
10/11/2021,01:40:00,-0.001,0.0,0.0,0.0
10/11/2021,01:40:59,0.000,0.0,0.0,0.0
10/11/2021,01:41:59,0.000,0.0,0.0,0.0
10/11/2021,01:42:59,0.000,0.0,0.0,0.0
10/11/2021,01:43:59,0.000,0.0,0.0,0.0
10/11/2021,01:44:59,0.000,0.0,0.0,0.0
10/11/2021,01:45:59,0.000,0.0,0.0,0.0
10/11/2021,01:46:59,0.000,0.0,0.0,0.0
10/11/2021,01:48:00,0.000,0.0,0.0,0.0
10/11/2021,01:49:00,0.000,0.0,0.0,0.0
10/11/2021,01:49:59,0.000,0.0,0.0,0.0
10/11/2021,01:50:59,0.001,0.0,0.0,0.0
10/11/2021,01:52:00,0.001,0.0,0.0,0.0
10/11/2021,01:52:59,0.000,0.0,0.0,0.0
10/11/2021,01:54:00,0.000,0.0,0.0,0.0
10/11/2021,01:54:59,0.000,0.0,0.0,0.0
10/11/2021,01:56:02,0.000,0.0,0.0,0.0
10/11/2021,01:56:59,0.000,0.0,0.0,0.0
10/11/2021,01:58:00,-0.000,0.0,0.0,0.0
10/11/2021,01:59:00,0.001,0.0,0.0,0.0
10/11/2021,02:00:00,-0.001,0.0,0.0,0.0
10/11/2021,02:00:59,0.000,0.0,0.0,0.0
10/11/2021,02:01:59,0.001,0.0,0.0,0.0
10/11/2021,02:03:08,0.000,0.0,0.0,0.0
10/11/2021,02:04:00,-0.000,0.0,0.0,0.0
10/11/2021,02:05:08,0.000,0.0,0.0,0.0
10/11/2021,02:06:06,0.000,0.0,0.0,0.0
10/11/2021,02:07:00,-0.001,0.0,0.0,0.0
