date,time,SUV Intensity [MED/Hr],UV Index,Daily total [MED],Since Last [MED]
12/10/2021,00:00:08,0.000,0.0,0.0,0.0
12/10/2021,00:01:07,0.000,0.0,0.0,0.0
12/10/2021,00:02:07,-0.001,0.0,0.0,0.0
12/10/2021,00:03:07,0.001,0.0,0.0,0.0
12/10/2021,00:04:08,0.000,0.0,0.0,0.0
12/10/2021,00:05:07,0.000,0.0,0.0,0.0
12/10/2021,00:06:07,0.000,0.0,0.0,0.0
12/10/2021,00:07:16,-0.000,0.0,0.0,0.0
12/10/2021,00:08:14,0.000,0.0,0.0,0.0
12/10/2021,00:09:08,0.000,0.0,0.0,0.0
12/10/2021,00:10:08,-0.000,0.0,0.0,0.0
12/10/2021,00:11:07,0.001,0.0,0.0,0.0
12/10/2021,00:12:08,0.000,0.0,0.0,0.0
12/10/2021,00:13:07,0.000,0.0,0.0,0.0
12/10/2021,00:14:08,0.000,0.0,0.0,0.0
12/10/2021,00:15:07,0.000,0.0,0.0,0.0
12/10/2021,00:16:08,-0.000,0.0,0.0,0.0
12/10/2021,00:17:08,-0.001,0.0,0.0,0.0
12/10/2021,00:18:07,0.000,0.0,0.0,0.0
12/10/2021,00:19:07,0.000,0.0,0.0,0.0
12/10/2021,00:20:16,0.001,0.0,0.0,0.0
12/10/2021,00:21:15,0.000,0.0,0.0,0.0
12/10/2021,00:22:08,0.001,0.0,0.0,0.0
12/10/2021,00:23:08,-0.000,0.0,0.0,0.0
12/10/2021,00:24:07,0.000,0.0,0.0,0.0
12/10/2021,00:25:07,0.000,0.0,0.0,0.0
12/10/2021,00:26:08,0.000,0.0,0.0,0.0
12/10/2021,00:27:07,0.000,0.0,0.0,0.0
12/10/2021,00:28:07,0.000,0.0,0.0,0.0
12/10/2021,00:29:08,0.001,0.0,0.0,0.0
12/10/2021,00:30:16,0.000,0.0,0.0,0.0
12/10/2021,00:31:08,0.000,0.0,0.0,0.0
12/10/2021,00:32:08,0.000,0.0,0.0,0.0
12/10/2021,00:33:08,0.000,0.0,0.0,0.0
12/10/2021,00:34:07,0.000,0.0,0.0,0.0
12/10/2021,00:35:08,0.000,0.0,0.0,0.0
12/10/2021,00:36:08,0.000,0.0,0.0,0.0
12/10/2021,00:37:07,0.000,0.0,0.0,0.0
12/10/2021,00:38:08,0.000,0.0,0.0,0.0
12/10/2021,00:39:08,0.000,0.0,0.0,0.0
12/10/2021,00:40:15,0.000,0.0,0.0,0.0
12/10/2021,00:41:07,0.000,0.0,0.0,0.0
12/10/2021,00:42:07,0.000,0.0,0.0,0.0
12/10/2021,00:43:08,0.001,0.0,0.0,0.0
12/10/2021,00:44:08,0.000,0.0,0.0,0.0
12/10/2021,00:45:07,-0.001,0.0,0.0,0.0
12/10/2021,00:46:07,0.000,0.0,0.0,0.0
12/10/2021,00:47:08,0.001,0.0,0.0,0.0
12/10/2021,00:48:07,0.001,0.0,0.0,0.0
12/10/2021,00:49:07,0.000,0.0,0.0,0.0
12/10/2021,00:50:16,0.000,0.0,0.0,0.0
12/10/2021,00:51:07,0.000,0.0,0.0,0.0
12/10/2021,00:52:08,0.000,0.0,0.0,0.0
12/10/2021,00:53:15,0.001,0.0,0.0,0.0
12/10/2021,00:54:08,0.000,0.0,0.0,0.0
12/10/2021,00:55:08,0.000,0.0,0.0,0.0
12/10/2021,00:56:08,0.001,0.0,0.0,0.0
12/10/2021,00:57:07,-0.000,0.0,0.0,0.0
12/10/2021,00:58:08,0.000,0.0,0.0,0.0
12/10/2021,00:59:08,0.000,0.0,0.0,0.0
12/10/2021,01:00:08,0.000,0.0,0.0,0.0
12/10/2021,01:01:07,0.000,0.0,0.0,0.0
12/10/2021,01:02:08,0.000,0.0,0.0,0.0
12/10/2021,01:03:16,0.000,0.0,0.0,0.0
12/10/2021,01:04:08,0.000,0.0,0.0,0.0
12/10/2021,01:05:08,-0.000,0.0,0.0,0.0
12/10/2021,01:06:08,-0.000,0.0,0.0,0.0
12/10/2021,01:07:08,0.000,0.0,0.0,0.0
12/10/2021,01:08:07,0.001,0.0,0.0,0.0
12/10/2021,01:09:07,0.000,0.0,0.0,0.0
12/10/2021,01:10:08,0.000,0.0,0.0,0.0
12/10/2021,01:11:08,-0.000,0.0,0.0,0.0
12/10/2021,01:12:07,0.001,0.0,0.0,0.0
12/10/2021,01:13:15,0.000,0.0,0.0,0.0
12/10/2021,01:14:07,-0.000,0.0,0.0,0.0
12/10/2021,01:15:08,0.000,0.0,0.0,0.0
12/10/2021,01:16:07,0.000,0.0,0.0,0.0
12/10/2021,01:17:08,-0.001,0.0,0.0,0.0
12/10/2021,01:18:08,-0.000,0.0,0.0,0.0
12/10/2021,01:19:08,0.000,0.0,0.0,0.0
12/10/2021,01:20:07,0.000,0.0,0.0,0.0
12/10/2021,01:21:07,0.000,0.0,0.0,0.0
12/10/2021,01:22:07,0.000,0.0,0.0,0.0
12/10/2021,01:23:16,0.000,0.0,0.0,0.0
12/10/2021,01:24:07,-0.000,0.0,0.0,0.0
12/10/2021,01:25:24,0.001,0.0,0.0,0.0
12/10/2021,01:27:08,0.001,0.0,0.0,0.0
12/10/2021,01:28:08,-0.001,0.0,0.0,0.0
12/10/2021,01:29:08,0.000,0.0,0.0,0.0
12/10/2021,01:30:08,0.000,0.0,0.0,0.0
12/10/2021,01:31:08,0.000,0.0,0.0,0.0
12/10/2021,01:32:08,0.000,0.0,0.0,0.0
12/10/2021,01:33:08,0.000,0.0,0.0,0.0
12/10/2021,01:34:08,0.000,0.0,0.0,0.0
12/10/2021,01:35:08,0.000,0.0,0.0,0.0
12/10/2021,01:36:08,0.000,0.0,0.0,0.0
12/10/2021,01:37:07,-0.001,0.0,0.0,0.0
12/10/2021,01:38:08,0.000,0.0,0.0,0.0
12/10/2021,01:39:08,-0.000,0.0,0.0,0.0
12/10/2021,01:40:07,0.001,0.0,0.0,0.0
12/10/2021,01:41:07,-0.000,0.0,0.0,0.0
12/10/2021,01:42:08,-0.000,0.0,0.0,0.0
12/10/2021,01:43:08,0.001,0.0,0.0,0.0
12/10/2021,01:44:08,0.001,0.0,0.0,0.0
12/10/2021,01:45:09,0.000,0.0,0.0,0.0
12/10/2021,01:46:07,0.000,0.0,0.0,0.0
12/10/2021,01:47:08,0.000,0.0,0.0,0.0
12/10/2021,01:48:10,-0.000,0.0,0.0,0.0
12/10/2021,01:49:08,0.000,0.0,0.0,0.0
12/10/2021,01:50:07,0.000,0.0,0.0,0.0
12/10/2021,01:51:08,0.000,0.0,0.0,0.0
12/10/2021,01:52:08,-0.001,0.0,0.0,0.0
12/10/2021,01:53:08,0.000,0.0,0.0,0.0
12/10/2021,01:54:07,0.000,0.0,0.0,0.0
12/10/2021,01:55:07,0.000,0.0,0.0,0.0
12/10/2021,01:56:08,0.001,0.0,0.0,0.0
12/10/2021,01:57:08,0.000,0.0,0.0,0.0
12/10/2021,01:58:07,0.001,0.0,0.0,0.0
12/10/2021,01:59:08,0.000,0.0,0.0,0.0
12/10/2021,02:00:16,0.000,0.0,0.0,0.0
12/10/2021,02:01:08,-0.001,0.0,0.0,0.0
12/10/2021,02:02:08,-0.001,0.0,0.0,0.0
12/10/2021,02:03:08,-0.000,0.0,0.0,0.0
12/10/2021,02:04:09,0.001,0.0,0.0,0.0
12/10/2021,02:05:08,-0.001,0.0,0.0,0.0
12/10/2021,02:06:09,0.000,0.0,0.0,0.0
12/10/2021,02:07:08,0.000,0.0,0.0,0.0
12/10/2021,02:08:08,0.000,0.0,0.0,0.0
12/10/2021,02:09:08,-0.001,0.0,0.0,0.0
12/10/2021,02:10:16,0.001,0.0,0.0,0.0
12/10/2021,02:11:07,0.001,0.0,0.0,0.0
12/10/2021,02:12:08,-0.000,0.0,0.0,0.0
12/10/2021,02:13:08,0.000,0.0,0.0,0.0
12/10/2021,02:14:08,0.000,0.0,0.0,0.0
12/10/2021,02:15:07,0.001,0.0,0.0,0.0
12/10/2021,02:16:01,0.000,0.0,0.0,0.0
12/10/2021,02:17:09,-0.000,0.0,0.0,0.0
12/10/2021,02:18:07,0.001,0.0,0.0,0.0
12/10/2021,02:19:08,0.000,0.0,0.0,0.0
12/10/2021,02:20:16,0.000,0.0,0.0,0.0
12/10/2021,02:21:07,0.000,0.0,0.0,0.0
12/10/2021,02:22:08,0.000,0.0,0.0,0.0
12/10/2021,02:23:08,0.000,0.0,0.0,0.0
12/10/2021,02:24:08,0.000,0.0,0.0,0.0
12/10/2021,02:25:07,0.001,0.0,0.0,0.0
12/10/2021,02:26:08,0.001,0.0,0.0,0.0
12/10/2021,02:27:16,0.000,0.0,0.0,0.0
12/10/2021,02:28:08,0.000,0.0,0.0,0.0
12/10/2021,02:29:08,0.000,0.0,0.0,0.0
12/10/2021,02:30:08,0.000,0.0,0.0,0.0
12/10/2021,02:31:08,0.000,0.0,0.0,0.0
12/10/2021,02:32:07,0.000,0.0,0.0,0.0
12/10/2021,02:33:16,0.000,0.0,0.0,0.0
12/10/2021,02:34:08,0.000,0.0,0.0,0.0
12/10/2021,02:35:08,0.000,0.0,0.0,0.0
12/10/2021,02:36:08,-0.001,0.0,0.0,0.0
12/10/2021,02:37:07,-0.000,0.0,0.0,0.0
12/10/2021,02:38:08,0.000,0.0,0.0,0.0
12/10/2021,02:39:07,0.000,0.0,0.0,0.0
12/10/2021,02:40:08,-0.000,0.0,0.0,0.0
12/10/2021,02:41:08,0.000,0.0,0.0,0.0
12/10/2021,02:42:08,0.000,0.0,0.0,0.0
12/10/2021,02:43:16,0.001,0.0,0.0,0.0
12/10/2021,02:44:07,0.000,0.0,0.0,0.0
12/10/2021,02:45:08,0.001,0.0,0.0,0.0
12/10/2021,02:46:07,0.000,0.0,0.0,0.0
12/10/2021,02:47:08,-0.001,0.0,0.0,0.0
12/10/2021,02:48:08,0.000,0.0,0.0,0.0
12/10/2021,02:49:08,0.002,0.0,0.0,0.0
12/10/2021,02:50:08,0.000,0.0,0.0,0.0
12/10/2021,02:51:09,0.000,0.0,0.0,0.0
12/10/2021,02:52:08,0.001,0.0,0.0,0.0
12/10/2021,02:53:17,0.000,0.0,0.0,0.0
12/10/2021,02:54:08,0.000,0.0,0.0,0.0
12/10/2021,02:55:08,0.000,0.0,0.0,0.0
12/10/2021,02:56:08,0.000,0.0,0.0,0.0
12/10/2021,02:57:08,0.000,0.0,0.0,0.0
