date,time,SUV Intensity [MED/Hr],UV Index,Daily total [MED],Since Last [MED]
17/11/2021,00:01:23,0.000,0.0,0.0,0.0
17/11/2021,00:02:13,0.000,0.0,0.0,0.0
17/11/2021,00:03:15,0.000,0.0,0.0,0.0
17/11/2021,00:04:16,0.001,0.0,0.0,0.0
17/11/2021,00:05:15,0.000,0.0,0.0,0.0
17/11/2021,00:06:15,0.000,0.0,0.0,0.0
17/11/2021,00:07:15,0.000,0.0,0.0,0.0
17/11/2021,00:08:14,0.000,0.0,0.0,0.0
17/11/2021,00:09:16,-0.001,0.0,0.0,0.0
17/11/2021,00:10:14,-0.001,0.0,0.0,0.0
17/11/2021,00:11:15,0.000,0.0,0.0,0.0
17/11/2021,00:12:15,0.000,0.0,0.0,0.0
17/11/2021,00:13:15,0.000,0.0,0.0,0.0
17/11/2021,00:14:15,0.000,0.0,0.0,0.0
17/11/2021,00:15:15,0.001,0.0,0.0,0.0
17/11/2021,00:16:17,0.000,0.0,0.0,0.0
17/11/2021,00:17:23,0.000,0.0,0.0,0.0
17/11/2021,00:18:13,0.000,0.0,0.0,0.0
17/11/2021,00:19:16,0.000,0.0,0.0,0.0
17/11/2021,00:20:14,-0.001,0.0,0.0,0.0
17/11/2021,00:21:15,0.001,0.0,0.0,0.0
17/11/2021,00:22:15,0.000,0.0,0.0,0.0
17/11/2021,00:23:15,0.001,0.0,0.0,0.0
17/11/2021,00:24:15,0.000,0.0,0.0,0.0
17/11/2021,00:25:15,0.000,0.0,0.0,0.0
17/11/2021,00:26:15,-0.001,0.0,0.0,0.0
17/11/2021,00:27:15,0.001,0.0,0.0,0.0
17/11/2021,00:28:14,0.000,0.0,0.0,0.0
17/11/2021,00:29:15,0.000,0.0,0.0,0.0
17/11/2021,00:30:15,0.000,0.0,0.0,0.0
17/11/2021,00:31:15,-0.001,0.0,0.0,0.0
17/11/2021,00:32:23,0.000,0.0,0.0,0.0
17/11/2021,00:33:15,0.000,0.0,0.0,0.0
17/11/2021,00:34:15,0.000,0.0,0.0,0.0
17/11/2021,00:35:16,0.001,0.0,0.0,0.0
17/11/2021,00:36:15,0.000,0.0,0.0,0.0
17/11/2021,00:37:15,-0.001,0.0,0.0,0.0
17/11/2021,00:38:16,0.000,0.0,0.0,0.0
17/11/2021,00:39:14,0.000,0.0,0.0,0.0
17/11/2021,00:40:16,0.001,0.0,0.0,0.0
17/11/2021,00:41:15,0.000,0.0,0.0,0.0
17/11/2021,00:42:16,0.000,0.0,0.0,0.0
17/11/2021,00:43:16,0.000,0.0,0.0,0.0
17/11/2021,00:44:15,0.000,0.0,0.0,0.0
17/11/2021,00:45:15,0.000,0.0,0.0,0.0
17/11/2021,00:46:14,0.000,0.0,0.0,0.0
17/11/2021,00:47:15,0.001,0.0,0.0,0.0
17/11/2021,00:48:24,-0.001,0.0,0.0,0.0
17/11/2021,00:49:15,0.001,0.0,0.0,0.0
17/11/2021,00:50:16,0.000,0.0,0.0,0.0
17/11/2021,00:51:16,0.000,0.0,0.0,0.0
17/11/2021,00:52:14,0.000,0.0,0.0,0.0
17/11/2021,00:53:15,0.000,0.0,0.0,0.0
17/11/2021,00:54:15,0.001,0.0,0.0,0.0
17/11/2021,00:55:15,0.000,0.0,0.0,0.0
17/11/2021,00:56:15,0.000,0.0,0.0,0.0
17/11/2021,00:57:15,0.000,0.0,0.0,0.0
17/11/2021,00:58:23,0.000,0.0,0.0,0.0
17/11/2021,00:59:15,0.000,0.0,0.0,0.0
17/11/2021,01:00:16,0.000,0.0,0.0,0.0
17/11/2021,01:01:23,0.000,0.0,0.0,0.0
17/11/2021,01:02:15,0.000,0.0,0.0,0.0
17/11/2021,01:03:15,0.000,0.0,0.0,0.0
17/11/2021,01:04:15,0.000,0.0,0.0,0.0
17/11/2021,01:05:16,0.001,0.0,0.0,0.0
17/11/2021,01:06:15,0.000,0.0,0.0,0.0
17/11/2021,01:07:16,0.000,0.0,0.0,0.0
17/11/2021,01:08:15,0.000,0.0,0.0,0.0
17/11/2021,01:09:15,0.000,0.0,0.0,0.0
17/11/2021,01:10:15,0.000,0.0,0.0,0.0
17/11/2021,01:11:24,0.001,0.0,0.0,0.0
17/11/2021,01:12:13,0.000,0.0,0.0,0.0
17/11/2021,01:13:15,0.000,0.0,0.0,0.0
17/11/2021,01:14:40,0.001,0.0,0.0,0.0
17/11/2021,01:16:16,0.001,0.0,0.0,0.0
17/11/2021,01:17:23,0.000,0.0,0.0,0.0
17/11/2021,01:18:15,0.000,0.0,0.0,0.0
