date,time,SUV Intensity [MED/Hr],UV Index,Daily total [MED],Since Last [MED]
10/10/2021,00:00:03,0.000,0.0,0.0,0.0
10/10/2021,00:01:03,-0.001,0.0,0.0,0.0
10/10/2021,00:02:04,0.001,0.0,0.0,0.0
10/10/2021,00:03:03,0.000,0.0,0.0,0.0
10/10/2021,00:04:03,0.000,0.0,0.0,0.0
10/10/2021,00:05:03,-0.001,0.0,0.0,0.0
10/10/2021,00:06:03,0.000,0.0,0.0,0.0
10/10/2021,00:07:03,0.001,0.0,0.0,0.0
10/10/2021,00:08:04,0.000,0.0,0.0,0.0
10/10/2021,00:09:03,-0.001,0.0,0.0,0.0
10/10/2021,00:10:11,0.000,0.0,0.0,0.0
10/10/2021,00:11:04,0.000,0.0,0.0,0.0
10/10/2021,00:12:03,0.000,0.0,0.0,0.0
10/10/2021,00:13:03,0.000,0.0,0.0,0.0
10/10/2021,00:14:02,0.001,0.0,0.0,0.0
10/10/2021,00:15:04,-0.000,0.0,0.0,0.0
10/10/2021,00:16:56,-0.000,0.0,0.0,0.0
10/10/2021,00:18:03,0.000,0.0,0.0,0.0
10/10/2021,00:19:04,-0.000,0.0,0.0,0.0
10/10/2021,00:20:11,-0.000,0.0,0.0,0.0
10/10/2021,00:21:02,-0.000,0.0,0.0,0.0
10/10/2021,00:22:03,0.000,0.0,0.0,0.0
10/10/2021,00:23:03,0.000,0.0,0.0,0.0
10/10/2021,00:24:03,0.000,0.0,0.0,0.0
10/10/2021,00:25:04,0.001,0.0,0.0,0.0
10/10/2021,00:26:12,0.001,0.0,0.0,0.0
10/10/2021,00:27:11,0.001,0.0,0.0,0.0
10/10/2021,00:28:04,0.000,0.0,0.0,0.0
10/10/2021,00:29:03,0.000,0.0,0.0,0.0
10/10/2021,00:30:03,0.000,0.0,0.0,0.0
10/10/2021,00:31:03,0.000,0.0,0.0,0.0
10/10/2021,00:32:03,0.000,0.0,0.0,0.0
10/10/2021,00:33:03,-0.000,0.0,0.0,0.0
10/10/2021,00:34:04,-0.001,0.0,0.0,0.0
10/10/2021,00:35:03,-0.001,0.0,0.0,0.0
10/10/2021,00:36:03,0.000,0.0,0.0,0.0
10/10/2021,00:37:03,0.000,0.0,0.0,0.0
10/10/2021,00:39:03,0.000,0.0,0.0,0.0
10/10/2021,00:40:12,0.000,0.0,0.0,0.0
10/10/2021,00:41:03,0.000,0.0,0.0,0.0
10/10/2021,00:42:03,0.001,0.0,0.0,0.0
10/10/2021,00:43:03,0.000,0.0,0.0,0.0
10/10/2021,00:44:03,0.000,0.0,0.0,0.0
10/10/2021,00:45:03,-0.000,0.0,0.0,0.0
10/10/2021,00:46:04,0.000,0.0,0.0,0.0
10/10/2021,00:47:02,0.001,0.0,0.0,0.0
10/10/2021,00:48:04,0.001,0.0,0.0,0.0
10/10/2021,00:49:04,0.000,0.0,0.0,0.0
