date,time,SUV Intensity [MED/Hr],UV Index,Daily total [MED],Since Last [MED]
24/11/2021,00:01:30,-0.001,0.0,0.0,0.0
24/11/2021,00:02:30,-0.001,0.0,0.0,0.0
24/11/2021,00:03:31,-0.001,0.0,0.0,0.0
24/11/2021,00:04:31,-0.001,0.0,0.0,0.0
24/11/2021,00:05:31,-0.001,0.0,0.0,0.0
24/11/2021,00:06:39,0.000,0.0,0.0,0.0
24/11/2021,00:07:31,0.000,0.0,0.0,0.0
24/11/2021,00:08:31,0.000,0.0,0.0,0.0
24/11/2021,00:09:38,0.000,0.0,0.0,0.0
24/11/2021,00:10:30,-0.000,0.0,0.0,0.0
24/11/2021,00:11:31,0.000,0.0,0.0,0.0
24/11/2021,00:12:30,0.000,0.0,0.0,0.0
24/11/2021,00:13:30,-0.001,0.0,0.0,0.0
24/11/2021,00:14:31,0.000,0.0,0.0,0.0
24/11/2021,00:15:31,0.000,0.0,0.0,0.0
24/11/2021,00:16:30,-0.001,0.0,0.0,0.0
24/11/2021,00:17:31,0.000,0.0,0.0,0.0
24/11/2021,00:18:30,0.000,0.0,0.0,0.0
24/11/2021,00:19:31,0.000,0.0,0.0,0.0
24/11/2021,00:20:31,0.000,0.0,0.0,0.0
24/11/2021,00:21:31,0.000,0.0,0.0,0.0
24/11/2021,00:22:39,0.000,0.0,0.0,0.0
24/11/2021,00:23:29,0.000,0.0,0.0,0.0
24/11/2021,00:24:40,-0.000,0.0,0.0,0.0
24/11/2021,00:25:29,0.000,0.0,0.0,0.0
24/11/2021,00:26:31,-0.000,0.0,0.0,0.0
24/11/2021,00:27:31,-0.000,0.0,0.0,0.0
24/11/2021,00:28:30,-0.001,0.0,0.0,0.0
24/11/2021,00:29:31,0.001,0.0,0.0,0.0
24/11/2021,00:30:31,0.000,0.0,0.0,0.0
24/11/2021,00:31:30,-0.000,0.0,0.0,0.0
24/11/2021,00:32:30,-0.000,0.0,0.0,0.0
24/11/2021,00:33:31,0.000,0.0,0.0,0.0
24/11/2021,00:34:39,0.000,0.0,0.0,0.0
24/11/2021,00:35:29,0.000,0.0,0.0,0.0
24/11/2021,00:36:31,0.000,0.0,0.0,0.0
24/11/2021,00:37:40,0.000,0.0,0.0,0.0
24/11/2021,00:38:32,0.000,0.0,0.0,0.0
24/11/2021,00:39:32,0.000,0.0,0.0,0.0
24/11/2021,00:40:31,0.000,0.0,0.0,0.0
24/11/2021,00:41:31,-0.000,0.0,0.0,0.0
24/11/2021,00:42:31,0.000,0.0,0.0,0.0
24/11/2021,00:43:31,-0.001,0.0,0.0,0.0
24/11/2021,00:44:40,0.000,0.0,0.0,0.0
24/11/2021,00:45:30,0.000,0.0,0.0,0.0
24/11/2021,00:46:34,0.000,0.0,0.0,0.0
24/11/2021,00:47:38,0.000,0.0,0.0,0.0
24/11/2021,00:48:30,-0.000,0.0,0.0,0.0
24/11/2021,00:49:31,-0.000,0.0,0.0,0.0
24/11/2021,00:50:39,0.000,0.0,0.0,0.0
24/11/2021,00:51:31,0.000,0.0,0.0,0.0
24/11/2021,00:52:31,0.000,0.0,0.0,0.0
24/11/2021,00:53:30,0.000,0.0,0.0,0.0
24/11/2021,00:54:30,0.000,0.0,0.0,0.0
24/11/2021,00:55:30,0.000,0.0,0.0,0.0
24/11/2021,00:56:31,0.000,0.0,0.0,0.0
24/11/2021,00:58:23,-0.000,0.0,0.0,0.0
24/11/2021,00:59:31,0.000,0.0,0.0,0.0
24/11/2021,01:00:41,0.000,0.0,0.0,0.0
24/11/2021,01:01:30,0.000,0.0,0.0,0.0
24/11/2021,01:02:39,-0.000,0.0,0.0,0.0
24/11/2021,01:03:29,0.000,0.0,0.0,0.0
24/11/2021,01:04:31,0.000,0.0,0.0,0.0
24/11/2021,01:05:31,0.000,0.0,0.0,0.0
24/11/2021,01:06:30,0.000,0.0,0.0,0.0
24/11/2021,01:07:31,0.000,0.0,0.0,0.0
24/11/2021,01:08:30,0.000,0.0,0.0,0.0
24/11/2021,01:09:31,0.000,0.0,0.0,0.0
24/11/2021,01:10:31,0.001,0.0,0.0,0.0
24/11/2021,01:11:31,-0.000,0.0,0.0,0.0
24/11/2021,01:12:30,0.000,0.0,0.0,0.0
24/11/2021,01:13:31,0.000,0.0,0.0,0.0
24/11/2021,01:14:31,-0.000,0.0,0.0,0.0
24/11/2021,01:15:40,-0.001,0.0,0.0,0.0
24/11/2021,01:16:37,0.000,0.0,0.0,0.0
24/11/2021,01:17:30,0.000,0.0,0.0,0.0
24/11/2021,01:18:31,0.000,0.0,0.0,0.0
24/11/2021,01:19:30,0.000,0.0,0.0,0.0
24/11/2021,01:20:31,0.000,0.0,0.0,0.0
24/11/2021,01:21:31,0.000,0.0,0.0,0.0
24/11/2021,01:22:31,0.000,0.0,0.0,0.0
24/11/2021,01:23:30,0.000,0.0,0.0,0.0
24/11/2021,01:24:32,0.000,0.0,0.0,0.0
24/11/2021,01:25:30,0.000,0.0,0.0,0.0
24/11/2021,01:26:31,0.000,0.0,0.0,0.0
24/11/2021,01:27:30,0.000,0.0,0.0,0.0
24/11/2021,01:28:31,0.000,0.0,0.0,0.0
24/11/2021,01:29:22,0.000,0.0,0.0,0.0
24/11/2021,01:30:31,-0.000,0.0,0.0,0.0
24/11/2021,01:31:38,0.000,0.0,0.0,0.0
24/11/2021,01:32:30,-0.001,0.0,0.0,0.0
24/11/2021,01:33:31,0.000,0.0,0.0,0.0
24/11/2021,01:34:31,-0.001,0.0,0.0,0.0
24/11/2021,01:35:31,-0.001,0.0,0.0,0.0
24/11/2021,01:36:31,0.000,0.0,0.0,0.0
24/11/2021,01:37:30,0.000,0.0,0.0,0.0
24/11/2021,01:38:32,0.000,0.0,0.0,0.0
24/11/2021,01:39:30,0.000,0.0,0.0,0.0
24/11/2021,01:40:31,0.000,0.0,0.0,0.0
24/11/2021,01:41:39,0.000,0.0,0.0,0.0
24/11/2021,01:42:30,0.000,0.0,0.0,0.0
24/11/2021,01:43:31,0.000,0.0,0.0,0.0
24/11/2021,01:44:39,0.000,0.0,0.0,0.0
24/11/2021,01:45:33,0.000,0.0,0.0,0.0
24/11/2021,01:46:31,-0.001,0.0,0.0,0.0
24/11/2021,01:47:32,0.000,0.0,0.0,0.0
24/11/2021,01:48:30,0.000,0.0,0.0,0.0
24/11/2021,01:49:39,0.000,0.0,0.0,0.0
24/11/2021,01:50:29,0.000,0.0,0.0,0.0
24/11/2021,01:51:31,0.000,0.0,0.0,0.0
24/11/2021,01:52:31,0.000,0.0,0.0,0.0
24/11/2021,01:53:31,0.000,0.0,0.0,0.0
24/11/2021,01:54:30,0.000,0.0,0.0,0.0
24/11/2021,01:55:31,0.000,0.0,0.0,0.0
24/11/2021,01:56:30,-0.000,0.0,0.0,0.0
24/11/2021,01:57:39,0.000,0.0,0.0,0.0
24/11/2021,01:58:29,0.000,0.0,0.0,0.0
24/11/2021,01:59:32,0.000,0.0,0.0,0.0
24/11/2021,02:00:32,0.000,0.0,0.0,0.0
24/11/2021,02:01:30,0.000,0.0,0.0,0.0
24/11/2021,02:02:31,0.000,0.0,0.0,0.0
24/11/2021,02:03:30,-0.000,0.0,0.0,0.0
24/11/2021,02:04:31,0.000,0.0,0.0,0.0
24/11/2021,02:05:31,0.000,0.0,0.0,0.0
24/11/2021,02:06:31,0.000,0.0,0.0,0.0
24/11/2021,02:07:30,0.001,0.0,0.0,0.0
24/11/2021,02:08:31,0.000,0.0,0.0,0.0
24/11/2021,02:09:31,0.000,0.0,0.0,0.0
24/11/2021,02:10:31,0.000,0.0,0.0,0.0
24/11/2021,02:11:31,0.000,0.0,0.0,0.0
24/11/2021,02:12:31,0.000,0.0,0.0,0.0
24/11/2021,02:13:30,0.000,0.0,0.0,0.0
24/11/2021,02:14:30,0.000,0.0,0.0,0.0
24/11/2021,02:15:32,0.000,0.0,0.0,0.0
24/11/2021,02:16:30,0.000,0.0,0.0,0.0
24/11/2021,02:17:31,0.000,0.0,0.0,0.0
24/11/2021,02:18:31,0.000,0.0,0.0,0.0
24/11/2021,02:19:30,-0.001,0.0,0.0,0.0
24/11/2021,02:20:30,0.000,0.0,0.0,0.0
24/11/2021,02:21:30,0.000,0.0,0.0,0.0
24/11/2021,02:22:39,0.000,0.0,0.0,0.0
24/11/2021,02:23:39,0.000,0.0,0.0,0.0
24/11/2021,02:24:29,0.000,0.0,0.0,0.0
24/11/2021,02:25:32,-0.001,0.0,0.0,0.0
24/11/2021,02:26:30,0.000,0.0,0.0,0.0
24/11/2021,02:27:31,0.000,0.0,0.0,0.0
24/11/2021,02:28:31,0.000,0.0,0.0,0.0
24/11/2021,02:29:31,0.000,0.0,0.0,0.0
24/11/2021,02:30:31,0.000,0.0,0.0,0.0
24/11/2021,02:31:30,0.000,0.0,0.0,0.0
24/11/2021,02:32:31,-0.001,0.0,0.0,0.0
24/11/2021,02:33:31,0.000,0.0,0.0,0.0
24/11/2021,02:34:32,0.000,0.0,0.0,0.0
24/11/2021,02:35:30,0.000,0.0,0.0,0.0
24/11/2021,02:36:31,0.000,0.0,0.0,0.0
24/11/2021,02:37:31,0.000,0.0,0.0,0.0
24/11/2021,02:38:39,0.000,0.0,0.0,0.0
24/11/2021,02:39:31,0.000,0.0,0.0,0.0
24/11/2021,02:40:31,0.000,0.0,0.0,0.0
24/11/2021,02:41:39,0.001,0.0,0.0,0.0
24/11/2021,02:42:31,0.000,0.0,0.0,0.0
24/11/2021,02:43:32,0.000,0.0,0.0,0.0
24/11/2021,02:44:31,0.000,0.0,0.0,0.0
24/11/2021,02:45:31,0.000,0.0,0.0,0.0
24/11/2021,02:46:31,0.000,0.0,0.0,0.0
24/11/2021,02:47:31,0.000,0.0,0.0,0.0
24/11/2021,02:48:31,0.000,0.0,0.0,0.0
24/11/2021,02:49:30,0.000,0.0,0.0,0.0
24/11/2021,02:50:31,0.000,0.0,0.0,0.0
24/11/2021,02:51:39,0.000,0.0,0.0,0.0
24/11/2021,02:52:31,0.000,0.0,0.0,0.0
24/11/2021,02:53:32,0.000,0.0,0.0,0.0
24/11/2021,02:54:30,0.001,0.0,0.0,0.0
24/11/2021,02:55:31,0.000,0.0,0.0,0.0
24/11/2021,02:56:31,0.000,0.0,0.0,0.0
24/11/2021,02:57:39,0.000,0.0,0.0,0.0
24/11/2021,02:58:32,0.000,0.0,0.0,0.0
24/11/2021,02:59:31,0.000,0.0,0.0,0.0
24/11/2021,03:00:31,0.000,0.0,0.0,0.0
24/11/2021,03:01:31,0.000,0.0,0.0,0.0
24/11/2021,03:02:31,0.001,0.0,0.0,0.0
24/11/2021,03:03:31,0.000,0.0,0.0,0.0
24/11/2021,03:04:31,-0.001,0.0,0.0,0.0
24/11/2021,03:05:32,0.000,0.0,0.0,0.0
24/11/2021,03:06:31,0.000,0.0,0.0,0.0
24/11/2021,03:07:40,0.000,0.0,0.0,0.0
24/11/2021,03:08:29,0.000,0.0,0.0,0.0
24/11/2021,03:09:31,0.000,0.0,0.0,0.0
24/11/2021,03:10:31,0.000,0.0,0.0,0.0
24/11/2021,03:11:30,0.000,0.0,0.0,0.0
24/11/2021,03:12:31,0.000,0.0,0.0,0.0
24/11/2021,03:13:30,0.000,0.0,0.0,0.0
24/11/2021,03:14:31,0.000,0.0,0.0,0.0
24/11/2021,03:15:31,-0.001,0.0,0.0,0.0
24/11/2021,03:16:31,0.000,0.0,0.0,0.0
24/11/2021,03:17:30,0.000,0.0,0.0,0.0
24/11/2021,03:18:32,0.000,0.0,0.0,0.0
24/11/2021,03:19:32,0.001,0.0,0.0,0.0
24/11/2021,03:20:32,0.000,0.0,0.0,0.0
24/11/2021,03:21:40,0.000,0.0,0.0,0.0
24/11/2021,03:22:30,0.000,0.0,0.0,0.0
24/11/2021,03:23:31,0.000,0.0,0.0,0.0
24/11/2021,03:24:31,0.000,0.0,0.0,0.0
24/11/2021,03:25:31,0.000,0.0,0.0,0.0
24/11/2021,03:26:32,0.000,0.0,0.0,0.0
24/11/2021,03:27:31,0.000,0.0,0.0,0.0
24/11/2021,03:28:32,0.000,0.0,0.0,0.0
24/11/2021,03:29:32,0.000,0.0,0.0,0.0
24/11/2021,03:30:31,0.000,0.0,0.0,0.0
24/11/2021,03:31:30,0.000,0.0,0.0,0.0
24/11/2021,03:32:32,0.000,0.0,0.0,0.0
24/11/2021,03:33:31,-0.001,0.0,0.0,0.0
24/11/2021,03:34:31,0.000,0.0,0.0,0.0
24/11/2021,03:35:31,0.000,0.0,0.0,0.0
24/11/2021,03:36:32,0.000,0.0,0.0,0.0
24/11/2021,03:37:31,0.000,0.0,0.0,0.0
24/11/2021,03:38:32,0.000,0.0,0.0,0.0
24/11/2021,03:39:31,0.000,0.0,0.0,0.0
24/11/2021,03:40:31,0.000,0.0,0.0,0.0
24/11/2021,03:41:31,0.000,0.0,0.0,0.0
