date,total_sun_per_day,mean_wind_per_day,mean_wind_direction_per_day,mean_temperature_per_day,mean_rain_per_day,mean_pressure_per_day,total_sun_3to4pm,mean_wind_direction_9to10am,mean_wind_9to10am,mean_humidity_9to10am,mean_pressure_9to10am
2021-04-12,3.73,0.022529371112646857,255.62485602395762,2.3684634876756503,0.0003328726099976964,1023.4588574061277,0.01,277.8121546961326,0.10941828254847645,37.68614958448754,1024.2055401662049
2021-04-13,8.65,0.05607422775472568,212.80601659751036,5.3809820193637625,0.0,1026.5976371599816,0.21000000000000002,111.2292817679558,0.16869806094182824,32.82603878116343,1026.0839335180053
2021-04-14,3.33,0.31410138248847935,82.80426267281106,4.985011520737326,0.0,1027.045887096774,0.06,96.18508287292818,0.8185082872928177,35.00386740331491,1026.7839779005524
2021-04-15,4.67,0.3539463071782463,46.684525867035376,3.3720129047125247,0.0,1027.6155317432886,0.05,65.66022099447514,1.012707182320442,41.19198895027624,1026.8295580110496
2021-04-16,1.4300000000000002,0.11754810462034797,55.67081460997811,3.4384606521488648,0.0,1025.735741444867,0.02,81.04709141274238,0.22872928176795584,43.94198895027624,1024.7983425414366
2021-04-17,12.44,0.1468627450980392,74.79873125720877,5.265801614763553,0.0,1023.6917531718569,1.02,152.34806629834253,0.23204419889502761,23.809944751381213,1022.4977900552486
2021-04-18,9.88,0.11072827840516247,137.62871629407698,6.6600714450334175,0.0,1020.1868402857801,0.09000000000000001,116.146408839779,0.2409972299168975,25.888365650969533,1019.2664819944597
2021-04-19,11.93,0.07320811246831067,126.12479834063149,8.19607052316202,0.0,1016.7076630560036,1.02,40.04696132596685,0.1714681440443213,28.831578947368424,1015.3523545706372
2021-04-20,7.67,0.030988023952095812,141.19092584062645,9.798318747121142,0.0,1014.1614578535236,0.1,162.22375690607734,0.08121546961325968,34.16436464088398,1013.3414364640881
2021-04-21,2.16,0.4829993089149965,86.7793135222299,6.980119788067265,0.0,1017.5420294862935,0.0,56.03867403314917,0.7000000000000001,44.33314917127071,1018.0767955801106
2021-04-22,12.709999999999999,0.33196220762760686,111.83696278373084,6.548047010024195,0.0,1022.2698928447978,1.02,91.97237569060773,0.2254847645429363,24.168975069252078,1022.0252077562328
2021-04-23,12.009999999999998,0.4946828143021914,107.82687427912342,7.945882352941175,0.0,1023.1385351787774,1.05,121.56629834254143,1.3075842696629214,20.295224719101125,1022.2862359550561
2021-04-24,12.76,0.7226126022347655,92.15700956111047,8.813604423453521,0.0,1022.5041930653151,1.02,103.46408839779005,1.684806629834254,30.947513812154696,1021.9121546961325
2021-04-25,10.799999999999999,1.0784471835042044,48.101946780324845,5.976707752563069,0.0,1023.2936758437968,1.02,61.947513812154696,1.9828254847645428,38.74653739612188,1022.6479224376732
2021-04-26,9.52,0.38694047069681586,50.448315643747115,5.653853253345639,0.0,1016.856033687125,1.02,60.99171270718232,0.8267955801104973,34.2024861878453,1014.9569060773481
2021-04-27,0.32,0.03913745387453875,158.42446955719558,6.714944649446496,0.0005984778597785979,1006.8369234317344,0.0,166.4349030470914,0.026519337016574586,49.52044198895028,1004.9091160220994
2021-04-28,0.0,0.23502479529466036,81.40375965863223,5.082401107138739,0.0010321762195825163,1004.4756544804519,0.0,50.1353591160221,0.16426592797783932,72.80914127423823,1004.3016620498615
2021-04-29,4.5,0.17759336099585063,188.36537574919316,4.199999999999999,0.0,1008.9251037344397,0.5800000000000001,220.3977900552486,0.1337950138504155,40.97479224376731,1009.1110803324101
2021-04-30,4.220000000000001,0.08656217586723522,128.18750720295031,5.352195459260113,0.0,1011.6905036302869,0.73,96.01662049861496,0.03545706371191136,38.97202216066482,1011.1163434903049
2021-05-01,1.58,0.0956316274781005,217.95447210696173,5.025599354541263,0.00012909174734900878,1013.1063162747811,0.0,171.3977900552486,0.01772853185595568,47.14459833795014,1012.7249307479226
2021-05-02,5.550000000000001,0.19956216153934786,186.2008295886623,6.510600299573683,5.761032377001959e-06,1016.1224219380113,0.02,277.54696132596683,0.3406077348066298,27.93121546961326,1015.8933701657456
2021-05-03,0.0,2.5385750518791794,214.78095457689648,6.759050034586119,0.0011125201752363385,1006.5951925293981,0.0,211.29444444444445,3.5770083102493073,73.84404432132965,1003.2313019390582
2021-05-04,4.06,3.0957929921622864,272.33978792070076,6.683540802213001,1.0373443983402491e-05,998.6951705855233,0.65,273.5718232044199,4.0444751381215465,39.92734806629834,1001.4411602209943
2021-05-05,6.48,0.5473211199446941,264.2798709528748,3.966436225371586,0.00032031340016130895,1006.115600875677,0.48,291.1878453038674,0.01270718232044199,64.53812154696132,1007.0696132596686
2021-05-06,5.31,0.7578722913785153,256.93626094974644,4.960650069156293,1.7289073305670816e-05,1004.749020285846,0.95,238.46537396121883,1.5453038674033148,29.10193370165746,1003.9870165745856
2021-05-07,5.449999999999999,0.5653416292199562,237.39981564696393,6.62348196796866,0.0,1011.6457195529438,0.0,273.19390581717454,0.9544198895027625,33.51878453038674,1012.5408839779006
2021-05-08,0.0,2.0821305049573438,178.41537929444317,9.112162785335487,0.0013327184689877797,1000.8637422181231,0.0,189.70083102493075,2.429916897506925,89.86454293628807,999.2698060941829
2021-05-09,0.15000000000000002,1.4845568744957935,192.33502362567708,11.82212746340901,0.00010257001267719259,994.7023971418693,0.0,199.88022284122562,1.9842105263157894,69.4185595567867,994.6113573407204
2021-05-10,5.1,1.8195231513476156,191.75719880211932,9.85137065192352,0.00016586040082930203,997.8691430545957,0.42999999999999994,205.08839779005524,3.9403314917127075,46.598066298342545,999.4124309392266
2021-05-11,1.8900000000000003,0.6826783450501326,169.37662786677424,8.577722715224157,0.0003203872306096577,1003.8597556759248,0.9100000000000001,157.41436464088397,2.0345303867403315,37.59226519337017,1003.8060773480664
2021-05-12,2.8200000000000003,0.3344656840165822,177.5350069092584,9.67707277752188,3.339474896361124e-05,1005.3076462459695,0.10999999999999999,217.45429362880887,0.5204419889502762,41.646961325966856,1005.3295580110496
2021-05-13,0.0,0.2429953917050691,54.34078341013825,8.294596774193547,0.001175115207373272,1003.8557718894011,0.0,55.418282548476455,0.22790055248618785,84.6171270718232,1003.7024861878455
2021-05-14,1.5399999999999998,0.10148754612546125,91.7503459409594,7.435931734317343,0.0006745848708487086,1006.3291858856088,0.0,46.806629834254146,0.0,63.693646408839776,1006.9077348066301
2021-05-15,1.48,0.19522876570243172,182.05785409703816,8.083208482194307,0.0005785409703814683,998.4971649187505,0.0,127.36842105263158,0.5102493074792244,73.97202216066482,997.1293628808863
2021-05-16,2.38,0.3968292401706445,191.13109650639916,8.72487028709789,0.00015219647180906263,995.805430646835,0.0,189.72375690607734,0.7870165745856353,76.87016574585635,994.5162983425415
2021-05-17,1.4100000000000001,0.3030990783410138,255.17269585253456,9.066566820276497,0.00036751152073732717,1003.430944700461,0.0,293.14404432132966,0.1569060773480663,76.42375690607736,1005.4588397790054
2021-05-18,3.19,0.4124106937082277,251.73357916570637,8.867123761235309,5.761696243374049e-05,1009.8842244756855,0.26,223.95580110497238,0.6285318559556787,58.1628808864266,1009.9398891966758
2021-05-19,6.74,0.7197717316117133,257.73068941664746,9.26687802628545,0.0004219506571362693,1014.3981438782569,0.26,301.1994459833795,1.8419889502762432,42.40469613259668,1015.9303867403316
2021-05-20,0.12,2.117506050478276,189.13645269102224,8.285559525181515,7.836809957358534e-05,1007.0885790019594,0.0,155.09944751381215,2.8196675900277013,79.36426592797784,1002.5149584487535
2021-05-21,0.0,3.707655061102145,222.32476366151718,8.251406502190456,0.00032049804011989857,993.597279225271,0.0,216.93074792243766,3.4504201680672266,83.63697478991597,993.2801120448179
2021-05-22,0.29,0.6582564575645756,270.9526060885609,7.625611162361624,0.00024907749077490775,1001.4700299815498,0.0,314.7790055248619,0.5950276243093924,66.09475138121547,1003.5508287292819
2021-05-23,0.67,1.360949746426925,198.37759336099586,6.9006224066390045,0.00040456431535269713,1003.659877823882,0.0,190.11388888888888,2.233425414364641,67.7121546961326,1002.8276243093921
2021-05-24,3.19,0.6498444879622164,228.79564566294206,7.043266904734478,0.00020158967860845527,1001.0025112314248,0.08,168.6897506925208,0.8588397790055248,56.841160220994475,1000.2027624309393
2021-05-25,1.8199999999999998,1.4702201221620375,261.73308747262877,8.374173101302294,0.0,1010.1943183127809,0.0,290.7513812154696,2.52292817679558,57.132872928176795,1010.889226519337
2021-05-26,2.1799999999999997,0.7475169950455121,225.93109805277106,9.288524023505012,0.0,1011.7256826823366,0.0,306.03314917127074,1.491988950276243,48.76160220994474,1012.1671270718232
2021-05-27,7.89,0.10262824207492795,231.53706051873198,12.290040345821325,0.0,1016.278386167147,0.19,169.47368421052633,0.36132596685082874,38.21850828729281,1016.7395027624311
